Record,Time,lat,lon,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id,reconstructed_lat,reconstructed_lon,reconstructed_stop
1,2026-05-11 13:29:29.100000+00:00,52.1579328,21.1952491,80.4,44.59,0.051,0.002,0.957,0,0.0,,182.82726610149615,0.0,1.0,52.15726,21.191824,36.0
6,2026-05-11 13:29:29.600000+00:00,52.1579146,21.1951645,79.9,44.31,0.045,-0.006,0.978,0,44.03286472599291,,188.94291277789145,0.0,1.0,52.15726,21.191824,36.0
11,2026-05-11 13:29:30.100000+00:00,52.1578969,21.1950778,79.6,45.23,0.061,-0.005,0.959,0,44.87950400047004,,195.1756676692242,0.0,1.0,52.15726,21.191824,36.0
16,2026-05-11 13:29:30.600000+00:00,52.1578775,21.1949872,79.8,46.33,0.033,-0.007,0.991,0,47.13179700139733,,201.7217381017796,0.0,1.0,52.15726,21.191824,36.0
21,2026-05-11 13:29:31.100000+00:00,52.1578597,21.1948999,79.3,45.33,0.069,0.0,0.947,0,45.18444040059287,,207.9968384799349,0.0,1.0,52.15726,21.191824,36.0
26,2026-05-11 13:29:31.600000+00:00,52.157842,21.1948114,79.1,45.5,0.008,0.0,1.004,0,45.71926778049773,,213.8207920223776,0.0,1.0,52.15726,21.191824,36.0
31,2026-05-11 13:29:32.100000+00:00,52.1578236,21.1947207,79.0,46.79,0.033,0.0,0.936,0,46.92074468215155,,207.3044973293992,0.0,1.0,52.15726,21.191824,36.0
36,2026-05-11 13:29:32.600000+00:00,52.1578053,21.1946304,78.8,46.83,0.039,-0.013,1.007,0,46.70909814086349,,200.8176014903994,0.0,1.0,52.15726,21.191824,36.0
41,2026-05-11 13:29:33.100000+00:00,52.1577871,21.1945406,78.4,46.53,0.041,-0.003,0.948,0,46.450816164110265,,194.36660888174163,0.0,1.0,52.15726,21.191824,36.0
46,2026-05-11 13:29:33.600000+00:00,52.157769,21.194449,78.1,47.42,0.032,-0.004,0.977,0,47.26650801244739,,187.8019115032343,0.0,1.0,52.15726,21.191824,36.0
51,2026-05-11 13:29:34.100000+00:00,52.1577504,21.1943559,78.0,48.08,0.037,-0.001,0.959,0,48.09076500868467,,181.12290125409552,0.0,1.0,52.15726,21.191824,36.0
56,2026-05-11 13:29:34.600000+00:00,52.1577311,21.1942622,78.0,47.62,0.036,0.021,0.981,0,48.54653924952592,,174.38147683614017,0.0,1.0,52.15726,21.191824,36.0
61,2026-05-11 13:29:35.100000+00:00,52.1577141,21.1941696,77.6,48.27,0.036,0.012,0.966,0,47.47437821772936,,167.7885165871781,0.0,1.0,52.15726,21.191824,36.0
66,2026-05-11 13:29:35.600000+00:00,52.1576959,21.1940765,77.3,48.84,0.034,0.008,0.967,0,47.99262234913184,,161.12290218355295,0.0,1.0,52.15726,21.191824,36.0
71,2026-05-11 13:29:36.100000+00:00,52.1576744,21.193984,76.9,48.88,0.035,0.005,0.974,0,48.58396904697937,,154.3864121667081,0.0,1.0,52.15726,21.191824,36.0
76,2026-05-11 13:29:36.600000+00:00,52.1576558,21.1938922,76.1,48.35,0.04,-0.005,0.988,0,47.484139383965854,,147.79226527693572,0.0,1.0,52.15726,21.191824,36.0
81,2026-05-11 13:29:37.100000+00:00,52.1576407,21.1937978,75.6,48.1,0.031,-0.003,0.968,0,47.91589228170286,,141.14507662366256,0.0,1.0,52.15726,21.191824,36.0
86,2026-05-11 13:29:37.600000+00:00,52.1576227,21.1937026,75.4,48.6,0.033,0.016,0.949,0,48.92905194411662,,134.349488286406,0.0,1.0,52.15726,21.191824,36.0
91,2026-05-11 13:29:38.100000+00:00,52.1576026,21.1936038,75.7,49.74,0.048,0.048,0.977,0,51.125538797637184,,127.24959888965851,0.0,1.0,52.15726,21.191824,36.0
96,2026-05-11 13:29:38.600000+00:00,52.1575818,21.1935071,75.7,49.26,0.031,0.026,0.996,0,50.33022909773516,,120.26336398138385,0.0,1.0,52.15726,21.191824,36.0
101,2026-05-11 13:29:39.100000+00:00,52.1575604,21.1934105,75.6,50.17,0.083,0.017,0.932,0,50.4450210742459,,113.26445290480558,0.0,1.0,52.15726,21.191824,36.0
106,2026-05-11 13:29:39.600000+00:00,52.1575383,21.1933138,75.3,50.7,0.006,-0.027,0.975,0,50.68414913850704,,106.23728330998122,0.0,1.0,52.15726,21.191824,36.0
111,2026-05-11 13:29:40.100000+00:00,52.1575175,21.1932174,74.9,50.39,-0.025,-0.023,0.971,0,50.19126724270965,,99.27305162154336,0.0,1.0,52.15726,21.191824,36.0
116,2026-05-11 13:29:40.600000+00:00,52.1574971,21.1931186,74.7,50.74,-0.037,-0.02,0.973,0,51.20175387987437,,92.16563843125373,0.0,1.0,52.15726,21.191824,36.0
121,2026-05-11 13:29:41.100000+00:00,52.157476,21.1930211,74.3,51.31,0.003,-0.009,0.98,0,50.78069611363119,,85.12193988380766,0.0,1.0,52.15726,21.191824,36.0
126,2026-05-11 13:29:41.600000+00:00,52.1574554,21.1929238,73.8,50.45,-0.036,-0.014,0.955,0,50.55609040658238,36.0,78.10844884408105,0.0,1.0,52.15726,21.191824,36.0
131,2026-05-11 13:29:42.100000+00:00,52.1574348,21.1928297,73.2,49.45,0.001,0.017,0.992,0,49.073044609575774,36.0,71.30657570687464,0.0,1.0,52.15726,21.191824,36.0
136,2026-05-11 13:29:42.600000+00:00,52.1574152,21.1927335,73.0,49.27,0.004,0.018,0.98,0,49.78761839573246,36.0,64.39923355116608,0.0,1.0,52.15726,21.191824,36.0
141,2026-05-11 13:29:43.100000+00:00,52.1573957,21.1926399,72.4,49.22,0.013,0.019,0.93,0,48.5515579970344,36.0,57.66780125562597,0.0,1.0,52.15726,21.191824,36.0
146,2026-05-11 13:29:43.600000+00:00,52.1573781,21.1925482,71.4,48.13,0.0,0.015,1.019,0,47.19257477661081,36.0,51.11874765391254,0.0,1.0,52.15726,21.191824,36.0
151,2026-05-11 13:29:44.100000+00:00,52.1573605,21.192456,70.9,47.68,0.014,0.022,0.94,0,47.42702935887831,36.0,44.53828110750129,0.0,1.0,52.15726,21.191824,36.0
156,2026-05-11 13:29:44.600000+00:00,52.1573412,21.1923665,69.9,47.91,0.006,0.021,0.991,0,46.59592861961925,36.0,38.09356284162134,0.0,1.0,52.15726,21.191824,36.0
161,2026-05-11 13:29:45.100000+00:00,52.1573219,21.1922737,69.7,47.6,0.005,0.014,0.954,0,48.12808457385149,36.0,31.440137489289683,0.0,1.0,52.15726,21.191824,36.0
166,2026-05-11 13:29:45.600000+00:00,52.1573038,21.1921821,69.2,47.31,0.0,0.009,0.994,0,47.266955580463545,36.0,24.909504692574608,0.0,1.0,52.15726,21.191824,36.0
171,2026-05-11 13:29:46.100000+00:00,52.1572844,21.192092,69.0,46.32,0.001,0.018,0.956,0,46.90056056919097,36.0,18.48255633814245,0.0,1.0,52.15726,21.191824,36.0
176,2026-05-11 13:29:46.600000+00:00,52.1572651,21.192003,68.7,45.78,-0.005,0.018,0.968,0,46.36438335521476,36.0,12.224124587856634,0.0,1.0,52.15726,21.191824,36.0
181,2026-05-11 13:29:47.100000+00:00,52.1572453,21.1919146,68.5,45.81,0.003,0.015,0.975,0,46.22240205899011,36.0,6.393016691821393,0.0,1.0,52.15726,21.191824,36.0
186,2026-05-11 13:29:47.600000+00:00,52.1572278,21.1918287,67.7,45.18,-0.017,0.004,0.975,0,44.45672976658996,36.0,3.5948034972449,0.0,1.0,52.15726,21.191824,36.0
191,2026-05-11 13:29:48.100000+00:00,52.1572089,21.1917407,67.6,44.69,-0.016,0.0,0.945,0,45.79482974578092,36.0,8.035983222171168,0.0,1.0,52.15726,21.191824,36.0
196,2026-05-11 13:29:48.600000+00:00,52.1571918,21.1916553,67.3,43.29,0.016,0.015,0.992,0,44.1233502175491,36.0,13.782273370038215,0.0,1.0,52.15726,21.191824,36.0
201,2026-05-11 13:29:49.100000+00:00,52.1571731,21.1915672,67.5,44.44,0.026,0.029,0.974,0,45.78862004422459,36.0,20.00654564556887,0.0,1.0,52.15726,21.191824,36.0
206,2026-05-11 13:29:49.600000+00:00,52.1571546,21.1914811,67.5,43.3,0.001,0.046,0.97,0,44.80826132760318,36.0,26.163651271660328,0.0,1.0,52.15726,21.191824,36.0
211,2026-05-11 13:29:50.100000+00:00,52.1571374,21.1913958,67.3,43.59,0.018,0.024,0.955,0,44.101641306705616,36.0,32.235364343695764,0.0,1.0,52.15726,21.191824,36.0
216,2026-05-11 13:29:50.600000+00:00,52.1571192,21.1913126,67.4,42.17,0.0,0.026,1.0,0,43.38526484824355,36.0,38.238607883361645,0.0,1.0,52.15726,21.191824,36.0
221,2026-05-11 13:29:51.100000+00:00,52.157102,21.1912321,67.0,41.91,0.016,0.021,0.951,0,41.868408377436346,36.0,44.03469983802308,0.0,1.0,52.15726,21.191824,36.0
226,2026-05-11 13:29:51.600000+00:00,52.1570856,21.1911479,67.2,41.95,0.034,0.017,0.987,0,43.39065797666259,36.0,50.03308436764206,0.0,1.0,52.15726,21.191824,36.0
231,2026-05-11 13:29:52.100000+00:00,52.1570661,21.1910605,67.8,43.14,0.031,-0.005,0.942,0,45.67885051033772,36.0,56.37054993577535,0.0,1.0,52.15726,21.191824,36.0
236,2026-05-11 13:29:52.600000+00:00,52.1570484,21.1909755,68.2,42.6,0.027,0.0,0.98,0,44.08878867762487,36.0,62.48223197228654,0.0,1.0,52.15726,21.191824,36.0
241,2026-05-11 13:29:53.100000+00:00,52.1570299,21.1908885,68.4,44.38,0.035,-0.005,0.986,0,45.22581430797396,36.0,68.75574677077418,0.0,1.0,52.15726,21.191824,36.0
246,2026-05-11 13:29:53.600000+00:00,52.1570117,21.1908043,68.5,42.56,0.039,0.012,0.969,0,43.848308600079285,36.0,74.84072289230738,0.0,1.0,52.15726,21.191824,36.0
251,2026-05-11 13:29:54.100000+00:00,52.1569918,21.1907171,69.2,43.19,0.038,0.013,0.968,0,45.69727299615711,,81.18618579572833,0.0,1.0,52.15726,21.191824,36.0
256,2026-05-11 13:29:54.600000+00:00,52.156973,21.1906333,69.1,42.95,0.036,0.013,0.977,0,43.82573075230526,,87.27124090304157,0.0,1.0,52.15726,21.191824,36.0
261,2026-05-11 13:29:55.100000+00:00,52.156954,21.1905493,69.0,43.48,0.036,-0.008,0.941,0,43.97315222629456,,93.37734759582354,0.0,1.0,52.15726,21.191824,36.0
266,2026-05-11 13:29:55.600000+00:00,52.1569388,21.1904652,69.0,42.23,0.02,-0.036,0.994,0,43.06268551969898,,99.33726319372862,0.0,1.0,52.15726,21.191824,36.0
271,2026-05-11 13:29:56.100000+00:00,52.1569204,21.1903797,69.0,42.4,0.022,-0.043,0.951,0,44.50387577332855,,102.8282740451663,0.0,1.0,52.156702,21.188915,35.0
276,2026-05-11 13:29:56.600000+00:00,52.1569046,21.1902917,69.1,44.12,0.016,-0.03,0.995,0,45.03602337559608,,96.5804058920904,0.0,1.0,52.156702,21.188915,35.0
281,2026-05-11 13:29:57.100000+00:00,52.1568901,21.1902034,69.1,44.17,0.019,-0.022,0.942,0,44.89717916041574,,90.3469598950178,0.0,1.0,52.156702,21.188915,35.0
286,2026-05-11 13:29:57.600000+00:00,52.1568763,21.1901131,69.3,44.15,0.025,0.0,1.002,0,45.708146242314456,,83.99898382465784,0.0,1.0,52.156702,21.188915,35.0
291,2026-05-11 13:29:58.100000+00:00,52.1568615,21.190026,69.2,43.91,0.041,0.026,0.952,0,44.391609470545625,35.0,77.83812829844418,0.0,1.0,52.156702,21.188915,35.0
296,2026-05-11 13:29:58.600000+00:00,52.1568465,21.1899369,69.5,43.96,0.02,0.004,0.986,0,45.38119393975191,35.0,71.54012311686097,0.0,1.0,52.156702,21.188915,35.0
301,2026-05-11 13:29:59.100000+00:00,52.1568301,21.189849,69.6,43.76,0.029,-0.014,0.961,0,45.12637262625408,35.0,65.28877637745676,0.0,1.0,52.156702,21.188915,35.0
306,2026-05-11 13:29:59.600000+00:00,52.1568137,21.1897617,69.7,44.11,0.004,-0.027,0.983,0,44.8445166794691,35.0,59.08087874904314,0.0,1.0,52.156702,21.188915,35.0
311,2026-05-11 13:30:00.100000+00:00,52.1567998,21.1896749,69.7,43.71,0.001,0.006,0.956,0,44.0622052275468,35.0,52.96759246698768,0.0,1.0,52.156702,21.188915,35.0
316,2026-05-11 13:30:00.600000+00:00,52.1567856,21.1895875,69.9,43.26,0.003,0.008,0.988,0,44.40830898122498,35.0,46.80924490532907,0.0,1.0,52.156702,21.188915,35.0
321,2026-05-11 13:30:01.100000+00:00,52.1567712,21.1894996,70.5,42.66,-0.013,0.007,0.95,0,44.686810386105165,35.0,40.61605979485851,0.0,1.0,52.156702,21.188915,35.0
326,2026-05-11 13:30:01.600000+00:00,52.1567571,21.1894182,70.2,41.2,-0.077,0.026,1.008,0,41.54452632068355,35.0,34.870022043074165,0.0,1.0,52.156702,21.188915,35.0
331,2026-05-11 13:30:02.100000+00:00,52.1567437,21.1893378,70.4,40.0,-0.06,-0.003,0.932,0,40.921579630747146,35.0,29.21311740680259,0.0,1.0,52.156702,21.188915,35.0
336,2026-05-11 13:30:02.600000+00:00,52.1567311,21.1892593,70.6,38.65,-0.023,0.007,1.004,0,39.85484192010889,35.0,23.70947307152096,0.0,1.0,52.156702,21.188915,35.0
341,2026-05-11 13:30:03.100000+00:00,52.1567196,21.1891842,70.5,37.83,0.016,0.015,0.956,0,38.018761920624,35.0,18.468407524144435,0.0,1.0,52.156702,21.188915,35.0
346,2026-05-11 13:30:03.600000+00:00,52.1567081,21.1891103,70.4,36.83,-0.046,0.02,0.962,0,37.447179402265625,35.0,13.340333244710624,0.0,1.0,52.156702,21.188915,35.0
351,2026-05-11 13:30:04.100000+00:00,52.1566963,21.1890362,70.6,36.06,-0.031,0.039,1.001,0,37.602038856205326,35.0,8.292344156925274,0.0,1.0,52.156702,21.188915,35.0
356,2026-05-11 13:30:04.600000+00:00,52.1566842,21.1889643,71.1,34.43,-0.075,0.052,0.95,0,36.619937100754285,35.0,3.90236463274539,0.0,1.0,52.156702,21.188915,35.0
361,2026-05-11 13:30:05.100000+00:00,52.156673,21.1888968,71.5,32.21,-0.107,0.061,1.006,0,34.34538275013912,35.0,3.455416224426185,0.0,1.0,52.156702,21.188915,35.0
366,2026-05-11 13:30:05.600000+00:00,52.1566627,21.1888375,71.6,28.87,-0.125,0.049,0.965,0,30.27142684924407,35.0,6.859174495846032,0.0,1.0,52.156702,21.188915,35.0
371,2026-05-11 13:30:06.100000+00:00,52.1566555,21.188788,70.9,24.89,-0.116,0.056,0.979,0,24.98709460067189,35.0,10.089372434200024,0.0,1.0,52.156702,21.188915,35.0
376,2026-05-11 13:30:06.600000+00:00,52.1566489,21.188741,70.5,23.43,-0.095,0.052,0.973,0,23.68218459364929,35.0,13.257457756683676,0.0,1.0,52.156702,21.188915,35.0
381,2026-05-11 13:30:07.100000+00:00,52.1566441,21.1886989,70.1,20.15,-0.138,0.055,0.979,0,21.03247964411898,35.0,16.08657253280289,0.0,1.0,52.156702,21.188915,35.0
386,2026-05-11 13:30:07.600000+00:00,52.1566388,21.1886612,70.1,17.76,-0.094,0.074,0.99,0,18.997204416521228,35.0,18.685724929620548,0.0,1.0,52.156702,21.188915,35.0
391,2026-05-11 13:30:08.100000+00:00,52.1566329,21.1886259,70.1,16.96,-0.005,0.022,0.959,0,17.97035874167356,35.0,21.1658743667654,0.0,1.0,52.156702,21.188915,35.0
396,2026-05-11 13:30:08.600000+00:00,52.1566267,21.1885924,70.1,16.3,0.015,0.007,0.998,0,17.186736720915114,35.0,23.5463108823348,0.0,1.0,52.156702,21.188915,35.0
401,2026-05-11 13:30:09.100000+00:00,52.1566208,21.1885571,70.8,15.98,0.01,0.013,0.964,0,17.970363289435216,35.0,26.031457863755374,0.0,1.0,52.156702,21.188915,35.0
406,2026-05-11 13:30:09.600000+00:00,52.1566159,21.1885229,70.9,15.95,0.05,0.017,0.96,0,17.250155474901884,35.0,28.410247042870907,0.0,1.0,52.156702,21.188915,35.0
411,2026-05-11 13:30:10.100000+00:00,52.1566109,21.1884881,71.1,16.6,0.023,0.007,0.848,0,17.555350407933886,35.0,30.8339949190033,0.0,1.0,52.156702,21.188915,35.0
416,2026-05-11 13:30:10.600000+00:00,52.156605,21.1884516,71.4,17.58,-0.006,0.015,1.236,0,18.53969991893273,35.0,33.40188748603529,0.0,1.0,52.156702,21.188915,35.0
421,2026-05-11 13:30:11.100000+00:00,52.1565986,21.1884153,71.9,16.92,0.015,0.029,0.806,0,18.551276693924105,35.0,35.975585860394155,0.0,1.0,52.156702,21.188915,35.0
426,2026-05-11 13:30:11.600000+00:00,52.1565921,21.1883802,72.2,16.8,0.097,0.012,1.084,0,18.008506093916182,35.0,38.47555852011455,0.0,1.0,52.156702,21.188915,35.0
431,2026-05-11 13:30:12.100000+00:00,52.1565859,21.1883419,72.7,18.16,0.117,-0.027,0.827,0,19.455839681243788,35.0,41.172387780200005,0.0,1.0,52.156702,21.188915,35.0
436,2026-05-11 13:30:12.600000+00:00,52.1565768,21.188303,72.6,20.53,0.126,-0.002,1.033,0,20.44857695474172,35.0,44.00973619039148,0.0,1.0,52.156702,21.188915,35.0
441,2026-05-11 13:30:13.100000+00:00,52.1565691,21.1882608,72.6,20.75,0.094,-0.006,0.939,0,21.62487891896809,35.0,47.0116810136628,0.0,1.0,52.156702,21.188915,35.0
446,2026-05-11 13:30:13.600000+00:00,52.1565598,21.1882164,72.7,22.41,0.091,-0.017,0.987,0,23.044160076558605,35.0,50.21213099952632,0.0,1.0,52.156702,21.188915,35.0
451,2026-05-11 13:30:14.100000+00:00,52.1565517,21.1881693,72.8,23.53,0.114,-0.018,0.975,0,24.02606220766381,35.0,53.54561997389117,0.0,1.0,52.156702,21.188915,35.0
456,2026-05-11 13:30:14.600000+00:00,52.1565428,21.1881218,72.6,24.14,0.129,0.005,0.952,0,24.394630967961582,35.0,56.93305928838975,0.0,1.0,52.156702,21.188915,35.0
461,2026-05-11 13:30:15.100000+00:00,52.1565337,21.188069,72.8,26.53,0.1,-0.002,0.972,0,26.93795571936343,35.0,60.67129970796783,0.0,1.0,52.156702,21.188915,35.0
466,2026-05-11 13:30:15.600000+00:00,52.1565225,21.1880135,73.2,27.9,0.051,-0.026,0.949,0,28.69709037840425,35.0,64.6569734994492,0.0,1.0,52.156702,21.188915,35.0
471,2026-05-11 13:30:16.100000+00:00,52.1565125,21.1879549,73.4,28.82,0.089,-0.005,0.976,0,29.875590274966378,35.0,68.80283411097541,0.0,1.0,52.156702,21.188915,35.0
476,2026-05-11 13:30:16.600000+00:00,52.1565,21.187893,73.8,31.09,0.093,-0.011,0.973,0,32.00843768883532,35.0,73.24835622452419,0.0,1.0,52.156702,21.188915,35.0
481,2026-05-11 13:30:17.100000+00:00,52.1564904,21.1878293,73.9,31.85,0.092,-0.003,0.973,0,32.21806395463926,35.0,77.71252232940083,0.0,1.0,52.156702,21.188915,35.0
486,2026-05-11 13:30:17.600000+00:00,52.1564808,21.1877646,73.9,32.81,0.092,-0.011,0.96,0,32.69527550019243,,82.24293219589742,0.0,1.0,52.156702,21.188915,35.0
491,2026-05-11 13:30:18.100000+00:00,52.1564711,21.1877005,73.5,32.85,0.102,0.005,0.973,0,32.42798867517833,,86.73864245652997,0.0,1.0,52.156702,21.188915,35.0
496,2026-05-11 13:30:18.600000+00:00,52.1564576,21.1876341,73.5,34.24,0.086,-0.005,0.978,0,34.35833061826281,,91.50977369988848,0.0,1.0,52.156702,21.188915,35.0
501,2026-05-11 13:30:19.100000+00:00,52.1564454,21.1875633,73.7,35.6,0.091,-0.006,0.959,0,36.12092289809879,,96.5247419636009,0.0,1.0,52.156702,21.188915,35.0
506,2026-05-11 13:30:19.600000+00:00,52.1564328,21.1874921,73.7,36.2,0.084,-0.012,0.975,0,36.39757360709263,,101.57906911388748,0.0,1.0,52.156702,21.188915,35.0
511,2026-05-11 13:30:20.100000+00:00,52.1564192,21.187419,73.8,37.42,0.039,-0.023,0.963,0,37.51962273258341,,106.79007311627218,0.0,1.0,52.156702,21.188915,35.0
516,2026-05-11 13:30:20.600000+00:00,52.1564055,21.1873434,74.0,38.35,0.003,-0.034,0.988,0,38.718975565344685,,112.16735848612475,0.0,1.0,52.156702,21.188915,35.0
521,2026-05-11 13:30:21.100000+00:00,52.1563924,21.187269,73.8,37.5,0.082,-0.001,0.94,0,38.0187760875076,,117.44684707547604,0.0,1.0,52.156702,21.188915,35.0
526,2026-05-11 13:30:21.600000+00:00,52.1563808,21.1871926,73.6,38.93,0.05,-0.003,0.988,0,38.658022749360846,,122.80828318665324,0.0,1.0,52.156702,21.188915,35.0
531,2026-05-11 13:30:22.100000+00:00,52.1563669,21.1871142,73.6,39.65,0.039,-0.011,0.962,0,40.084020447228106,,128.37500263702643,0.0,1.0,52.156702,21.188915,35.0
536,2026-05-11 13:30:22.600000+00:00,52.1563525,21.1870343,73.8,39.99,0.04,-0.005,0.988,0,40.90336558831658,,134.05581584837878,0.0,1.0,52.156702,21.188915,35.0
541,2026-05-11 13:30:23.100000+00:00,52.1563386,21.1869542,73.9,40.4,0.055,0.002,0.955,0,40.88687802093434,,139.73361846671585,0.0,1.0,52.156702,21.188915,35.0
546,2026-05-11 13:30:23.600000+00:00,52.1563243,21.186874,74.0,40.65,0.06,0.012,0.973,0,41.02237430394735,,145.43086602609327,0.0,1.0,52.156702,21.188915,35.0
551,2026-05-11 13:30:24.100000+00:00,52.1563099,21.1867939,73.9,41.26,0.045,0.002,0.98,0,40.99766384325251,,151.1248139492454,0.0,1.0,52.156702,21.188915,35.0
556,2026-05-11 13:30:24.600000+00:00,52.1562953,21.1867129,73.8,41.32,0.039,-0.006,0.957,0,41.46693514368269,,156.88397768719526,0.0,1.0,52.156702,21.188915,35.0
561,2026-05-11 13:30:25.100000+00:00,52.1562795,21.1866299,74.0,42.09,0.06,0.003,0.993,0,42.68515128254353,,162.8122673959645,0.0,1.0,52.156702,21.188915,35.0
566,2026-05-11 13:30:25.600000+00:00,52.1562652,21.186546,74.2,42.36,0.056,0.001,0.954,0,42.77058235516991,,168.7512703214149,0.0,1.0,52.156702,21.188915,35.0
571,2026-05-11 13:30:26.100000+00:00,52.1562502,21.1864628,74.3,42.43,0.062,0.016,0.977,0,42.59401732481355,,174.66699802790768,0.0,1.0,52.156702,21.188915,35.0
576,2026-05-11 13:30:26.600000+00:00,52.1562343,21.1863801,74.3,42.21,0.043,0.0,0.96,0,42.5683511767908,,180.57886233702308,0.0,1.0,52.156702,21.188915,35.0
581,2026-05-11 13:30:27.100000+00:00,52.156218,21.186295,74.7,43.45,0.046,-0.011,0.971,0,43.78904168181823,,186.66035164748564,0.0,1.0,52.156702,21.188915,35.0
586,2026-05-11 13:30:27.600000+00:00,52.1562023,21.1862107,74.7,43.08,0.036,-0.014,0.967,0,43.272159392737,,188.7223827262181,0.0,1.0,52.155727,21.183555,34.0
591,2026-05-11 13:30:28.100000+00:00,52.1561856,21.1861265,74.7,43.53,0.025,-0.004,0.955,0,43.46473448748461,,182.6882097244922,0.0,1.0,52.155727,21.183555,34.0
596,2026-05-11 13:30:28.600000+00:00,52.1561716,21.1860411,74.7,42.92,0.02,-0.002,0.999,0,43.41837497344693,,176.65935695525272,0.0,1.0,52.155727,21.183555,34.0
601,2026-05-11 13:30:29.100000+00:00,52.1561575,21.1859559,74.9,42.83,0.016,-0.011,0.964,0,43.344270854017424,,170.64058329867012,0.0,1.0,52.155727,21.183555,34.0
606,2026-05-11 13:30:29.600000+00:00,52.1561424,21.1858712,75.0,43.05,0.019,0.0,0.976,0,43.3237620740378,,164.6234014454549,0.0,1.0,52.155727,21.183555,34.0
611,2026-05-11 13:30:30.100000+00:00,52.1561287,21.1857854,75.2,43.16,0.021,0.024,0.949,0,43.547141971158446,,158.5779697495242,0.0,1.0,52.155727,21.183555,34.0
616,2026-05-11 13:30:30.600000+00:00,52.1561146,21.1857008,75.3,42.66,0.033,0.01,0.98,0,43.05984050804485,,152.59871221410205,0.0,1.0,52.155727,21.183555,34.0
621,2026-05-11 13:30:31.100000+00:00,52.1561002,21.1856167,75.3,42.81,0.027,-0.009,0.959,0,42.88684104540709,,146.6428272811013,0.0,1.0,52.155727,21.183555,34.0
626,2026-05-11 13:30:31.600000+00:00,52.1560858,21.1855334,75.4,42.3,0.026,-0.01,1.002,0,42.50850475127409,,140.7393293910653,0.0,1.0,52.155727,21.183555,34.0
631,2026-05-11 13:30:32.100000+00:00,52.1560705,21.1854502,75.4,42.23,0.031,0.006,0.945,0,42.66251475152168,,134.81402502978713,0.0,1.0,52.155727,21.183555,34.0
636,2026-05-11 13:30:32.600000+00:00,52.1560555,21.1853667,75.4,42.15,0.025,0.002,0.984,0,42.73558525305562,,128.87854491143665,0.0,1.0,52.155727,21.183555,34.0
641,2026-05-11 13:30:33.100000+00:00,52.1560402,21.1852837,75.4,42.11,0.02,0.002,0.973,0,42.56845085666412,,122.96632358671756,0.0,1.0,52.155727,21.183555,34.0
646,2026-05-11 13:30:33.600000+00:00,52.1560245,21.1851991,75.7,42.87,0.034,0.008,0.983,0,43.41333951371214,,116.93683118342835,0.0,1.0,52.155727,21.183555,34.0
651,2026-05-11 13:30:34.100000+00:00,52.1560081,21.1851136,76.2,43.08,0.017,0.022,0.952,0,44.00063751489797,,110.82647985509612,0.0,1.0,52.155727,21.183555,34.0
656,2026-05-11 13:30:34.600000+00:00,52.1559939,21.185033,76.1,41.37,0.01,0.017,0.978,0,41.18918856810628,,105.1058776005414,0.0,1.0,52.155727,21.183555,34.0
661,2026-05-11 13:30:35.100000+00:00,52.1559804,21.1849565,75.5,39.09,0.007,-0.003,0.973,0,39.09890679722452,,99.6755827906602,0.0,1.0,52.155727,21.183555,34.0
666,2026-05-11 13:30:35.600000+00:00,52.1559669,21.1848784,75.3,40.09,0.008,0.017,0.992,0,39.85477703020087,,94.140615959359,0.0,1.0,52.155727,21.183555,34.0
671,2026-05-11 13:30:36.100000+00:00,52.1559528,21.1847996,75.2,39.96,0.011,0.023,0.943,0,40.317689390247125,,88.54097343725608,0.0,1.0,52.155727,21.183555,34.0
676,2026-05-11 13:30:36.600000+00:00,52.155937,21.1847228,75.2,39.33,0.009,0.018,0.991,0,39.78715134914516,,83.01880649189938,0.0,1.0,52.155727,21.183555,34.0
681,2026-05-11 13:30:37.100000+00:00,52.1559242,21.1846464,75.1,37.76,0.004,0.01,0.951,0,38.90037347561761,34.0,77.61696907765673,0.0,1.0,52.155727,21.183555,34.0
686,2026-05-11 13:30:37.600000+00:00,52.1559112,21.1845704,75.1,38.1,-0.007,0.004,0.978,0,38.753581221099,34.0,72.23513529624852,0.0,1.0,52.155727,21.183555,34.0
691,2026-05-11 13:30:38.100000+00:00,52.1558983,21.1844944,75.2,38.44,-0.004,0.007,0.952,0,38.732167075302414,34.0,66.85656513079452,0.0,1.0,52.155727,21.183555,34.0
696,2026-05-11 13:30:38.600000+00:00,52.1558845,21.1844192,75.4,37.77,0.011,0.005,0.981,0,38.55387384991207,34.0,61.50186927268005,0.0,1.0,52.155727,21.183555,34.0
701,2026-05-11 13:30:39.100000+00:00,52.1558713,21.1843443,75.5,37.76,0.006,-0.003,0.973,0,38.27733557369002,34.0,56.1858097332581,0.0,1.0,52.155727,21.183555,34.0
706,2026-05-11 13:30:39.600000+00:00,52.1558577,21.1842711,75.5,37.2,0.001,-0.004,0.97,0,37.56706341978682,34.0,50.96821895385871,0.0,1.0,52.155727,21.183555,34.0
711,2026-05-11 13:30:40.100000+00:00,52.1558437,21.1841994,75.5,36.44,-0.003,-0.006,0.988,0,36.95840007194549,34.0,45.83613531003196,0.0,1.0,52.155727,21.183555,34.0
