Record,Time,lat,lon,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id,reconstructed_lat,reconstructed_lon,reconstructed_stop
34260,2026-05-11 20:52:42.600000+00:00,52.2437169,21.0388206,91.4,0.19,0.044,-0.001,0.976,0,0.1265780290597207,,118.7638896639223,-1.0,6.0,52.24265,21.038739,4.0
34265,2026-05-11 20:52:43.100000+00:00,52.2437168,21.0388204,91.5,0.04,0.044,-0.001,0.975,0,0.126578036880795,,118.75214604931224,-1.0,6.0,52.24265,21.038739,4.0
34270,2026-05-11 20:52:43.600000+00:00,52.2437166,21.0388202,91.5,0.04,0.043,-0.001,0.974,0,0.1877524347180024,,118.72929644439712,-1.0,6.0,52.24265,21.038739,4.0
34275,2026-05-11 20:52:44.100000+00:00,52.2437165,21.0388199,91.6,0.07,0.043,0.0,0.978,0,0.1674437907202073,,118.71723956224756,-1.0,6.0,52.24265,21.038739,4.0
34280,2026-05-11 20:52:44.600000+00:00,52.2437164,21.0388197,91.6,0.13,0.047,-0.003,0.976,0,0.1265780363576958,,118.70550096617896,-1.0,6.0,52.24265,21.038739,4.0
34285,2026-05-11 20:52:45.100000+00:00,52.2437163,21.0388195,91.7,0.1,0.045,-0.001,0.975,0,0.1265780312942146,,118.6937638145196,-1.0,6.0,52.24265,21.038739,4.0
34290,2026-05-11 20:52:45.600000+00:00,52.243716,21.0388194,91.7,0.04,0.044,-0.001,0.976,0,0.2451326579215818,,118.66012663761296,-1.0,6.0,52.24265,21.038739,4.0
34295,2026-05-11 20:52:46.100000+00:00,52.2437158,21.0388191,91.7,0.08,0.044,-0.002,0.975,0,0.2174083762473553,,118.63697061720032,-1.0,6.0,52.24265,21.038739,4.0
34300,2026-05-11 20:52:46.600000+00:00,52.2437156,21.0388189,91.7,0.08,0.044,0.0,0.976,0,0.1877524323427308,,118.6141298350784,-1.0,6.0,52.24265,21.038739,4.0
34305,2026-05-11 20:52:47.100000+00:00,52.2437156,21.0388184,91.7,0.16,0.046,0.0,0.976,0,0.2451063542931899,,118.61257337933606,-1.0,6.0,52.24265,21.038739,4.0
34310,2026-05-11 20:52:47.600000+00:00,52.2437155,21.0388177,91.7,0.11,0.044,-0.001,0.977,0,0.352364619209055,,118.5993025834891,-1.0,6.0,52.24265,21.038739,4.0
34315,2026-05-11 20:52:48.100000+00:00,52.2437153,21.0388172,91.8,0.1,0.045,-0.001,0.975,0,0.2927725471782438,,118.5755528263812,-1.0,6.0,52.24265,21.038739,4.0
34320,2026-05-11 20:52:48.600000+00:00,52.243715,21.0388168,91.8,0.19,0.043,-0.002,0.975,0,0.3100585288843764,,118.54100789721758,-1.0,6.0,52.24265,21.038739,4.0
34325,2026-05-11 20:52:49.100000+00:00,52.2437147,21.0388164,91.8,0.14,0.043,-0.001,0.975,0,0.3100585366267107,,118.50646854562572,-1.0,6.0,52.24265,21.038739,4.0
34330,2026-05-11 20:52:49.600000+00:00,52.2437144,21.038816,91.9,0.08,0.044,0.0,0.975,0,0.3100585305611564,,118.4719347792924,-1.0,6.0,52.24265,21.038739,4.0
34335,2026-05-11 20:52:50.100000+00:00,52.2437142,21.0388156,91.9,0.05,0.041,0.0,0.975,0,0.2531560780609067,,118.44851530818106,-1.0,6.0,52.24265,21.038739,4.0
34340,2026-05-11 20:52:50.600000+00:00,52.2437139,21.0388151,92.0,0.13,0.043,-0.001,0.976,0,0.3431676840171512,,118.41369471663891,-1.0,6.0,52.24265,21.038739,4.0
34345,2026-05-11 20:52:51.100000+00:00,52.2437136,21.0388146,92.1,0.1,0.044,-0.001,0.975,0,0.3431676934431016,,118.37888307151228,-1.0,6.0,52.24265,21.038739,4.0
34350,2026-05-11 20:52:51.600000+00:00,52.2437133,21.0388141,92.1,0.17,0.046,0.0,0.976,0,0.3431676863843427,,118.34408038354306,-1.0,6.0,52.24265,21.038739,4.0
34355,2026-05-11 20:52:52.100000+00:00,52.2437128,21.0388136,92.2,0.01,0.043,-0.001,0.974,0,0.469381099901945,,118.28706818064256,-1.0,6.0,52.24265,21.038739,4.0
34360,2026-05-11 20:52:52.600000+00:00,52.2437124,21.038813,92.2,0.02,0.044,-0.002,0.976,0,0.434816763540421,,118.24088348214356,-1.0,6.0,52.24265,21.038739,4.0
34365,2026-05-11 20:52:53.100000+00:00,52.2437121,21.0388125,92.3,0.06,0.043,0.0,0.977,0,0.343167696910328,,118.20610919249972,-1.0,6.0,52.24265,21.038739,4.0
34370,2026-05-11 20:52:53.600000+00:00,52.2437117,21.0388119,92.3,0.01,0.042,-0.002,0.976,0,0.4348167704298497,,118.15994804180968,-1.0,6.0,52.24265,21.038739,4.0
34375,2026-05-11 20:52:54.100000+00:00,52.2437114,21.0388116,92.3,0.04,0.042,-0.001,0.975,0,0.2816286548822033,,118.12576252683832,-1.0,6.0,52.24265,21.038739,4.0
34380,2026-05-11 20:52:54.600000+00:00,52.2437113,21.0388113,92.3,0.11,0.045,-0.002,0.975,0,0.1674438082917009,,118.11379972930828,-1.0,6.0,52.24265,21.038739,4.0
34385,2026-05-11 20:52:55.100000+00:00,52.2437109,21.038811,92.3,0.03,0.043,-0.001,0.976,0,0.3523951125674556,,118.06851058059466,-1.0,6.0,52.24265,21.038739,4.0
34390,2026-05-11 20:52:55.600000+00:00,52.2437105,21.0388108,92.3,0.07,0.043,-0.001,0.976,0,0.3349132592532872,,118.02350616706345,-1.0,6.0,52.24265,21.038739,4.0
34395,2026-05-11 20:52:56.100000+00:00,52.2437102,21.0388103,92.4,0.02,0.044,0.0,0.976,0,0.3431676986148326,,117.98877076121916,-1.0,6.0,52.24265,21.038739,4.0
34400,2026-05-11 20:52:56.600000+00:00,52.2437099,21.03881,92.4,0.04,0.045,-0.001,0.976,0,0.2816286661646555,,117.95460166879862,-1.0,6.0,52.24265,21.038739,4.0
34405,2026-05-11 20:52:57.100000+00:00,52.2437096,21.0388097,92.4,0.06,0.044,-0.001,0.976,0,0.2816286579974089,,117.92043565166264,-1.0,6.0,52.24265,21.038739,4.0
34410,2026-05-11 20:52:57.600000+00:00,52.2437093,21.0388093,92.5,0.04,0.042,0.0,0.976,0,0.3100585527037562,,117.88599606899749,-1.0,6.0,52.24265,21.038739,4.0
34415,2026-05-11 20:52:58.100000+00:00,52.243709,21.0388089,92.5,0.05,0.044,0.0,0.976,0,0.3100585456521764,,117.85156215939168,-1.0,6.0,52.24265,21.038739,4.0
34420,2026-05-11 20:52:58.600000+00:00,52.2437087,21.0388087,92.5,0.09,0.043,0.0,0.975,0,0.2594210438342825,,117.81768162710192,-1.0,6.0,52.24265,21.038739,4.0
34425,2026-05-11 20:52:59.100000+00:00,52.2437085,21.0388083,92.6,0.04,0.043,-0.001,0.975,0,0.2531560975708051,,117.79436665378444,-1.0,6.0,52.24265,21.038739,4.0
34430,2026-05-11 20:52:59.600000+00:00,52.2437081,21.0388079,92.6,0.15,0.059,-0.01,0.972,0,0.3755048852904548,,117.74883623060566,-1.0,6.0,52.24265,21.038739,4.0
34435,2026-05-11 20:53:00.100000+00:00,52.2437076,21.0388061,92.6,1.13,0.097,-0.022,0.966,0,0.968938228754764,,117.6884617508544,-1.0,6.0,52.24265,21.038739,4.0
34440,2026-05-11 20:53:00.600000+00:00,52.2437065,21.0388016,92.7,2.54,0.114,-0.034,0.969,0,2.3752510980364607,,117.55473226141252,-1.0,6.0,52.24265,21.038739,4.0
34445,2026-05-11 20:53:01.100000+00:00,52.2437052,21.0387942,92.7,3.32,0.124,-0.035,0.973,0,3.7739278842434394,,117.39306376079983,-1.0,6.0,52.24265,21.038739,4.0
34450,2026-05-11 20:53:01.600000+00:00,52.2437024,21.0387823,92.8,5.95,0.138,-0.038,0.968,0,6.249422191586215,,117.05867087308268,-1.0,6.0,52.24265,21.038739,4.0
34455,2026-05-11 20:53:02.100000+00:00,52.2436996,21.0387677,92.9,7.41,0.15,-0.045,0.965,0,7.499957768101309,,116.72655221941991,-1.0,6.0,52.24265,21.038739,4.0
34460,2026-05-11 20:53:02.600000+00:00,52.243696,21.0387495,92.9,9.4,0.157,-0.046,0.972,0,9.375861026064682,,116.31209033452907,-1.0,6.0,52.24265,21.038739,4.0
34465,2026-05-11 20:53:03.100000+00:00,52.243692,21.0387277,93.0,11.54,0.158,-0.051,0.962,0,11.156154257870122,,115.86766793723484,-1.0,6.0,52.24265,21.038739,4.0
34470,2026-05-11 20:53:03.600000+00:00,52.243687,21.0387019,93.0,13.59,0.144,-0.046,0.969,0,13.265869240530304,,115.33680305030184,-1.0,6.0,52.24265,21.038739,4.0
34475,2026-05-11 20:53:04.100000+00:00,52.2436814,21.0386724,93.1,15.4,0.132,-0.038,0.96,0,15.140325624680784,,114.77605634254012,-1.0,6.0,52.24265,21.038739,4.0
34480,2026-05-11 20:53:04.600000+00:00,52.2436753,21.0386403,93.2,16.87,0.12,-0.031,0.965,0,16.47625685148794,,114.2060404342228,-1.0,6.0,52.24265,21.038739,4.0
34485,2026-05-11 20:53:05.100000+00:00,52.2436687,21.0386052,93.2,18.58,0.124,-0.028,0.96,0,17.999542589135622,,113.6400058552348,-1.0,6.0,52.24265,21.038739,4.0
34490,2026-05-11 20:53:05.600000+00:00,52.2436615,21.0385681,93.3,19.55,0.115,-0.015,0.971,0,19.07855994884376,,113.07395810188795,-1.0,6.0,52.24265,21.038739,4.0
34495,2026-05-11 20:53:06.100000+00:00,52.2436529,21.0385293,93.4,20.61,0.119,0.029,0.967,0,20.22811956392999,,112.4276626427236,-1.0,6.0,52.24265,21.038739,4.0
34500,2026-05-11 20:53:06.600000+00:00,52.2436429,21.0384898,93.4,21.25,0.092,0.052,0.973,0,20.95325927793508,,111.7015742055564,-1.0,6.0,52.24265,21.038739,4.0
34505,2026-05-11 20:53:07.100000+00:00,52.2436311,21.0384517,93.5,20.87,0.049,0.109,0.96,0,20.93044560460032,,110.83318144231104,-1.0,6.0,52.24265,21.038739,4.0
34510,2026-05-11 20:53:07.600000+00:00,52.2436178,21.0384165,93.5,20.13,0.052,0.105,0.972,0,20.276427929167937,,109.83174336657888,-1.0,6.0,52.24265,21.038739,4.0
34515,2026-05-11 20:53:08.100000+00:00,52.2436034,21.0383846,93.5,19.66,0.038,0.115,0.967,0,19.428128678456627,,108.72464817789712,-1.0,6.0,52.24265,21.038739,4.0
34520,2026-05-11 20:53:08.600000+00:00,52.2435875,21.0383571,93.6,19.09,0.05,0.163,0.969,0,18.541221153907312,,107.43917994149236,-1.0,6.0,52.24265,21.038739,4.0
34525,2026-05-11 20:53:09.100000+00:00,52.2435693,21.0383354,93.6,18.75,0.075,0.192,0.96,0,18.04087361486428,,105.8506416314762,-1.0,6.0,52.24265,21.038739,4.0
34530,2026-05-11 20:53:09.600000+00:00,52.2435487,21.0383184,93.6,18.89,0.077,0.21,0.984,0,18.4783642207105,,103.953153382438,-1.0,6.0,52.24265,21.038739,4.0
34535,2026-05-11 20:53:10.100000+00:00,52.2435267,21.0383091,93.7,19.14,0.052,0.189,0.969,0,18.193733918163797,,101.78403697759144,-1.0,6.0,52.24265,21.038739,4.0
34540,2026-05-11 20:53:10.600000+00:00,52.2435045,21.0383061,93.8,19.05,0.06,0.17,0.961,0,17.8341369121716,,99.48264448401832,-1.0,6.0,52.24265,21.038739,4.0
34545,2026-05-11 20:53:11.100000+00:00,52.2434804,21.0383088,93.9,19.65,0.075,0.189,0.972,0,19.339888365591328,,96.87067531774294,-1.0,6.0,52.24265,21.038739,4.0
34550,2026-05-11 20:53:11.600000+00:00,52.2434558,21.038317,93.9,20.28,0.073,0.193,0.975,0,20.10088206150885,,94.09497141513444,-1.0,6.0,52.24265,21.038739,4.0
34555,2026-05-11 20:53:12.100000+00:00,52.2434327,21.0383333,94.1,20.98,0.081,0.183,0.967,0,20.14631903236716,,91.31057337810071,-1.0,6.0,52.24265,21.038739,4.0
34560,2026-05-11 20:53:12.600000+00:00,52.2434092,21.0383546,94.2,22.03,0.088,0.103,0.955,0,21.51744502536023,,88.3831969659645,-1.0,6.0,52.24265,21.038739,4.0
34565,2026-05-11 20:53:13.100000+00:00,52.2433857,21.0383775,94.2,22.42,0.089,0.0,0.958,0,21.908797706386096,,85.42860405278583,-1.0,6.0,52.24265,21.038739,4.0
34570,2026-05-11 20:53:13.600000+00:00,52.2433613,21.0384013,94.2,22.68,0.097,0.029,0.937,0,22.75363522255261,,82.36722322707665,-1.0,6.0,52.24265,21.038739,4.0
34575,2026-05-11 20:53:14.100000+00:00,52.2433366,21.0384272,94.0,23.83,0.076,-0.007,1.011,0,23.500019296113138,4.0,79.24304818836491,-1.0,6.0,52.24265,21.038739,4.0
34580,2026-05-11 20:53:14.600000+00:00,52.2433111,21.0384529,93.8,24.74,0.08,-0.046,0.962,0,23.9898364545348,4.0,76.04808906344,-1.0,6.0,52.24265,21.038739,4.0
34585,2026-05-11 20:53:15.100000+00:00,52.2432841,21.0384797,93.5,26.25,0.076,-0.063,0.976,0,25.295584287118213,4.0,72.68540351683802,-1.0,6.0,52.24265,21.038739,4.0
34590,2026-05-11 20:53:15.600000+00:00,52.2432564,21.038507,93.0,26.92,0.088,-0.06,0.924,0,25.901927684885734,4.0,69.25410196473456,-1.0,6.0,52.24265,21.038739,4.0
34595,2026-05-11 20:53:16.100000+00:00,52.243227,21.0385344,92.4,28.06,0.077,-0.043,1.004,0,27.1006119025124,4.0,65.65436401214895,-1.0,6.0,52.24265,21.038739,4.0
34600,2026-05-11 20:53:16.600000+00:00,52.243196,21.0385609,92.0,29.32,0.074,-0.054,0.92,0,28.0130099660572,4.0,61.9115757623219,-1.0,6.0,52.24265,21.038739,4.0
34605,2026-05-11 20:53:17.100000+00:00,52.2431633,21.0385872,91.5,30.54,0.062,-0.059,0.996,0,29.182211186100123,4.0,58.00459541259693,-1.0,6.0,52.24265,21.038739,4.0
34610,2026-05-11 20:53:17.600000+00:00,52.2431288,21.0386121,91.2,31.18,0.043,-0.047,0.973,0,30.1978009761439,4.0,53.93666562387856,-1.0,6.0,52.24265,21.038739,4.0
34615,2026-05-11 20:53:18.100000+00:00,52.2430924,21.0386353,90.9,31.94,0.052,-0.084,0.946,0,31.282605045149584,4.0,49.69674925695217,-1.0,6.0,52.24265,21.038739,4.0
34620,2026-05-11 20:53:18.600000+00:00,52.243054,21.038657,90.7,32.74,0.033,-0.057,0.982,0,32.53159775062414,4.0,45.2683593464326,-1.0,6.0,52.24265,21.038739,4.0
34625,2026-05-11 20:53:19.100000+00:00,52.2430151,21.0386783,90.6,33.31,0.041,-0.065,0.99,0,32.84729743995367,4.0,40.8070897826608,-1.0,6.0,52.24265,21.038739,4.0
34630,2026-05-11 20:53:19.600000+00:00,52.2429753,21.0386981,90.5,34.14,0.033,-0.087,0.956,0,33.309597091560875,4.0,36.27874500797552,-1.0,6.0,52.24265,21.038739,4.0
34635,2026-05-11 20:53:20.100000+00:00,52.2429347,21.0387163,90.2,34.77,0.037,-0.072,0.962,0,33.70675153511703,4.0,31.694901829956745,-1.0,6.0,52.24265,21.038739,4.0
34640,2026-05-11 20:53:20.600000+00:00,52.2428936,21.0387335,89.8,35.24,0.029,-0.086,0.973,0,33.96794775875647,4.0,27.0896725527973,-1.0,6.0,52.24265,21.038739,4.0
34645,2026-05-11 20:53:21.100000+00:00,52.2428509,21.038749,89.5,36.31,0.036,-0.084,0.951,0,35.02003801392157,4.0,22.349434311388592,-1.0,6.0,52.24265,21.038739,4.0
34650,2026-05-11 20:53:21.600000+00:00,52.242807,21.0387621,89.3,36.63,0.028,-0.082,0.983,0,35.728376944985484,4.0,17.528309149301332,-1.0,6.0,52.24265,21.038739,4.0
34655,2026-05-11 20:53:22.100000+00:00,52.242762,21.0387733,89.1,37.36,0.033,-0.094,0.963,0,36.44312760490533,4.0,12.670907172311288,-1.0,6.0,52.24265,21.038739,4.0
34660,2026-05-11 20:53:22.600000+00:00,52.2427159,21.0387821,88.9,37.83,0.027,-0.083,0.969,0,37.15908355387428,4.0,7.893501017388935,-1.0,6.0,52.24265,21.038739,4.0
34665,2026-05-11 20:53:23.100000+00:00,52.2426686,21.0387894,88.9,38.1,0.044,-0.049,0.967,0,38.03726162028883,4.0,4.006648778757883,-1.0,6.0,52.24265,21.038739,4.0
34670,2026-05-11 20:53:23.600000+00:00,52.2426206,21.0387963,88.9,38.97,0.064,-0.021,0.962,0,38.577546806743165,4.0,5.089981644431197,-1.0,6.0,52.24265,21.038739,4.0
34675,2026-05-11 20:53:24.100000+00:00,52.2425721,21.0388035,88.9,39.22,0.056,-0.011,0.981,0,38.98936143155349,4.0,9.711737606266274,-1.0,6.0,52.24265,21.038739,4.0
34680,2026-05-11 20:53:24.600000+00:00,52.2425234,21.0388123,88.9,39.56,0.067,-0.017,0.95,0,39.22732376793725,4.0,14.935778519771109,-1.0,6.0,52.24265,21.038739,4.0
34685,2026-05-11 20:53:25.100000+00:00,52.242474,21.038822,89.0,40.0,0.062,0.002,0.965,0,39.83465147125536,4.0,20.36990660512398,-1.0,6.0,52.24265,21.038739,4.0
34690,2026-05-11 20:53:25.600000+00:00,52.2424245,21.0388343,89.0,40.46,0.072,0.028,0.959,0,40.08597125520223,4.0,25.900411932116324,-1.0,6.0,52.24265,21.038739,4.0
34695,2026-05-11 20:53:26.100000+00:00,52.2423747,21.0388484,89.0,40.55,0.071,0.021,0.978,0,40.46479562314653,4.0,31.505167897575344,-1.0,6.0,52.24265,21.038739,4.0
34700,2026-05-11 20:53:26.600000+00:00,52.2423245,21.0388648,89.0,41.04,0.078,0.028,0.95,0,40.98654790045279,4.0,37.19364205114454,-1.0,6.0,52.24265,21.038739,4.0
34705,2026-05-11 20:53:27.100000+00:00,52.2422738,21.0388838,88.9,41.91,0.07,0.029,0.947,0,41.64556870318831,4.0,42.97763274781092,-1.0,6.0,52.24265,21.038739,4.0
34710,2026-05-11 20:53:27.600000+00:00,52.2422229,21.0389062,88.9,42.29,0.078,0.051,0.989,0,42.20433722256497,4.0,48.83674485771615,-1.0,6.0,52.24265,21.038739,4.0
34715,2026-05-11 20:53:28.100000+00:00,52.2421728,21.0389319,88.8,42.44,0.074,0.022,0.956,0,42.04239629985461,4.0,54.6635260557103,-1.0,6.0,52.24265,21.038739,4.0
34720,2026-05-11 20:53:28.600000+00:00,52.2421222,21.0389614,88.8,43.23,0.072,0.04,0.982,0,43.014494700957655,4.0,60.61071807188807,-1.0,6.0,52.24265,21.038739,4.0
34725,2026-05-11 20:53:29.100000+00:00,52.2420726,21.0389935,88.9,43.57,0.069,0.045,0.986,0,42.71431912076453,4.0,66.50122798441107,-1.0,6.0,52.24265,21.038739,4.0
34730,2026-05-11 20:53:29.600000+00:00,52.2420222,21.0390291,88.9,44.74,0.073,0.041,0.969,0,43.96289651893561,4.0,72.54878902328736,-1.0,6.0,52.24265,21.038739,4.0
34735,2026-05-11 20:53:30.100000+00:00,52.2419717,21.039067,88.9,44.73,0.087,0.052,0.94,0,44.49529871975327,4.0,78.66036526987523,-1.0,6.0,52.24265,21.038739,4.0
34740,2026-05-11 20:53:30.600000+00:00,52.2419218,21.0391086,88.9,44.66,0.078,0.059,0.991,0,44.85435299966254,,84.7925041896969,-1.0,6.0,52.24265,21.038739,4.0
34745,2026-05-11 20:53:31.100000+00:00,52.2418724,21.0391531,88.8,45.58,0.101,0.045,0.928,0,45.16743853888995,,90.94604137943524,-1.0,6.0,52.24265,21.038739,4.0
34750,2026-05-11 20:53:31.600000+00:00,52.2418236,21.0392005,88.7,45.68,0.07,0.061,1.005,0,45.45748403285932,,97.11543469386372,-1.0,6.0,52.24265,21.038739,4.0
34755,2026-05-11 20:53:32.100000+00:00,52.241775,21.0392511,88.7,46.06,0.077,0.036,0.96,0,46.14396253665499,,103.35459785042524,-1.0,6.0,52.24265,21.038739,4.0
34760,2026-05-11 20:53:32.600000+00:00,52.2417267,21.0393044,88.7,46.9,0.066,0.035,0.996,0,46.66962026890008,,109.64650220539949,-1.0,6.0,52.24265,21.038739,4.0
34765,2026-05-11 20:53:33.100000+00:00,52.2416787,21.0393599,88.7,47.31,0.067,0.008,0.958,0,47.08569734239524,,115.9827736965328,-1.0,6.0,52.24265,21.038739,4.0
34770,2026-05-11 20:53:33.600000+00:00,52.2416309,21.0394165,88.7,47.04,0.054,-0.002,0.962,0,47.26963908814571,,122.34807148366892,-1.0,6.0,52.24265,21.038739,4.0
34775,2026-05-11 20:53:34.100000+00:00,52.2415831,21.0394753,88.6,48.33,0.059,0.015,0.967,0,47.91070608878856,,128.79168672238202,-1.0,6.0,52.24265,21.038739,4.0
34780,2026-05-11 20:53:34.600000+00:00,52.2415358,21.0395358,88.6,48.46,0.062,0.028,0.968,0,48.10094918591728,,135.25114259554937,-1.0,6.0,52.24265,21.038739,4.0
34785,2026-05-11 20:53:35.100000+00:00,52.2414888,21.0395987,88.7,48.91,0.068,0.028,0.998,0,48.64922496593447,,141.7681064344126,-1.0,6.0,52.24265,21.038739,4.0
34790,2026-05-11 20:53:35.600000+00:00,52.2414418,21.0396636,88.6,49.2,0.067,0.0,0.933,0,49.27654804362808,,148.3642721036883,-1.0,6.0,52.24265,21.038739,4.0
34795,2026-05-11 20:53:36.100000+00:00,52.2413944,21.0397292,88.5,49.46,0.035,0.027,0.999,0,49.74271472065921,,155.0427055365651,-1.0,6.0,52.24265,21.038739,4.0
34800,2026-05-11 20:53:36.600000+00:00,52.2413479,21.0397956,88.5,49.27,0.029,0.024,0.94,0,49.45251343787626,,161.67507421293257,-1.0,6.0,52.24265,21.038739,4.0
34805,2026-05-11 20:53:37.100000+00:00,52.2413022,21.0398617,88.5,48.81,0.015,0.042,1.013,0,48.87455727730269,,168.2378500327575,-1.0,6.0,52.24265,21.038739,4.0
34810,2026-05-11 20:53:37.600000+00:00,52.2412572,21.0399289,88.5,48.45,0.036,0.026,0.988,0,48.8187450989623,,174.78355522159657,-1.0,6.0,52.24265,21.038739,4.0
34815,2026-05-11 20:53:38.100000+00:00,52.2412126,21.0399958,88.5,48.42,0.027,0.033,0.941,0,48.48330799355882,,181.29765367929824,-1.0,6.0,52.24265,21.038739,4.0
34820,2026-05-11 20:53:38.600000+00:00,52.2411689,21.0400627,88.4,48.18,0.023,0.031,0.975,0,47.95514291861318,,187.73945320680315,-1.0,6.0,52.24265,21.038739,4.0
34825,2026-05-11 20:53:39.100000+00:00,52.2411263,21.0401295,88.2,47.61,0.029,0.033,0.977,0,47.282529893484,,183.46617903346723,-1.0,6.0,52.239705,21.041498,5.0
34830,2026-05-11 20:53:39.600000+00:00,52.2410837,21.0401952,88.0,47.11,0.01,0.001,0.962,0,46.91066623775337,,177.1195795141279,-1.0,6.0,52.239705,21.041498,5.0
34835,2026-05-11 20:53:40.100000+00:00,52.2410406,21.0402591,88.0,46.84,0.009,-0.005,0.985,0,46.60485091042612,,170.79782810900474,-1.0,6.0,52.239705,21.041498,5.0
34840,2026-05-11 20:53:40.600000+00:00,52.2409967,21.0403207,88.0,46.39,0.007,-0.048,0.943,0,46.338448390450544,,164.48638093201214,-1.0,6.0,52.239705,21.041498,5.0
34845,2026-05-11 20:53:41.100000+00:00,52.2409517,21.0403797,88.0,46.1,-0.035,-0.083,1.003,0,46.20144196288824,,158.1628422790679,-1.0,6.0,52.239705,21.041498,5.0
34850,2026-05-11 20:53:41.600000+00:00,52.2409054,21.0404345,88.0,45.83,-0.04,-0.113,0.967,0,45.77967808841419,,151.85610862850905,-1.0,6.0,52.239705,21.041498,5.0
34855,2026-05-11 20:53:42.100000+00:00,52.2408587,21.0404863,88.0,45.1,-0.044,-0.106,0.977,0,45.19694566356224,,145.61117378069486,-1.0,6.0,52.239705,21.041498,5.0
34860,2026-05-11 20:53:42.600000+00:00,52.240811,21.0405342,88.1,44.47,-0.047,-0.128,0.952,0,44.831029039712064,,139.39577300417702,-1.0,6.0,52.239705,21.041498,5.0
34865,2026-05-11 20:53:43.100000+00:00,52.2407628,21.0405789,88.1,44.0,-0.047,-0.115,0.933,0,44.37723580403144,,133.2344945862985,-1.0,6.0,52.239705,21.041498,5.0
34870,2026-05-11 20:53:43.600000+00:00,52.2407138,21.0406191,88.0,44.29,-0.038,-0.086,1.005,0,43.90170196973564,,127.13878937503672,-1.0,6.0,52.239705,21.041498,5.0
34875,2026-05-11 20:53:44.100000+00:00,52.2406661,21.0406532,87.9,41.3,0.031,-0.032,0.909,0,41.68758306671901,,121.36703952653156,-1.0,6.0,52.239705,21.041498,5.0
34880,2026-05-11 20:53:44.600000+00:00,52.2406199,21.0406898,88.0,40.5,0.037,0.044,0.99,0,41.11028500223463,,115.66259282179335,-1.0,6.0,52.239705,21.041498,5.0
34885,2026-05-11 20:53:45.100000+00:00,52.2405763,21.0407265,88.2,39.25,0.046,0.014,0.979,0,39.270410877943775,,110.2095072282032,-1.0,6.0,52.239705,21.041498,5.0
34890,2026-05-11 20:53:45.600000+00:00,52.24053,21.0407635,88.2,41.33,0.055,0.034,0.966,0,41.26816524167703,,104.48308859372266,-1.0,6.0,52.239705,21.041498,5.0
34895,2026-05-11 20:53:46.100000+00:00,52.240482,21.0408052,88.3,43.0,0.063,0.026,0.959,0,43.52833534837875,,98.4378228171824,-1.0,6.0,52.239705,21.041498,5.0
34900,2026-05-11 20:53:46.600000+00:00,52.2404378,21.040849,88.3,42.47,0.086,0.039,0.971,0,41.39204935660656,,92.69528503613908,-1.0,6.0,52.239705,21.041498,5.0
34905,2026-05-11 20:53:47.100000+00:00,52.2403905,21.0408976,88.3,44.28,0.082,0.021,0.974,0,44.74047574631824,,86.49524795263305,-1.0,6.0,52.239705,21.041498,5.0
34910,2026-05-11 20:53:47.600000+00:00,52.2403441,21.0409456,88.3,44.64,0.066,-0.013,0.986,0,43.97417798610159,,80.40492220903678,-1.0,6.0,52.239705,21.041498,5.0
34915,2026-05-11 20:53:48.100000+00:00,52.2402963,21.0409954,88.4,45.46,0.059,-0.029,0.942,0,45.39350695386005,5.0,74.12273428820677,-1.0,6.0,52.239705,21.041498,5.0
34920,2026-05-11 20:53:48.600000+00:00,52.2402479,21.0410458,88.4,45.71,0.049,-0.018,0.972,0,45.95669600840274,5.0,67.76671768292348,-1.0,6.0,52.239705,21.041498,5.0
34925,2026-05-11 20:53:49.100000+00:00,52.240199,21.0410957,88.4,46.01,0.051,-0.028,0.989,0,46.16436796893428,5.0,61.38168567825545,-1.0,6.0,52.239705,21.041498,5.0
34930,2026-05-11 20:53:49.600000+00:00,52.2401491,21.0411459,88.5,46.88,0.041,-0.031,0.954,0,46.9222255612071,5.0,54.89390257050955,-1.0,6.0,52.239705,21.041498,5.0
34935,2026-05-11 20:53:50.100000+00:00,52.2400978,21.0412007,88.8,46.75,0.054,-0.021,0.972,0,49.07745390789994,5.0,48.14051572867319,-1.0,6.0,52.239705,21.041498,5.0
34940,2026-05-11 20:53:50.600000+00:00,52.2400476,21.0412524,88.8,47.39,0.054,-0.022,0.905,0,47.51508613580466,5.0,41.60434790674216,-1.0,6.0,52.239705,21.041498,5.0
34945,2026-05-11 20:53:51.100000+00:00,52.2399978,21.0413031,88.6,47.67,0.036,-0.006,1.011,0,46.9833431577324,5.0,35.15868421247986,-1.0,6.0,52.239705,21.041498,5.0
34950,2026-05-11 20:53:51.600000+00:00,52.2399471,21.0413533,88.4,47.99,0.061,-0.013,0.978,0,47.46878649149963,5.0,28.666693710066333,-1.0,6.0,52.239705,21.041498,5.0
34955,2026-05-11 20:53:52.100000+00:00,52.2398956,21.0414041,88.4,48.41,0.054,-0.006,0.965,0,48.16905278230049,5.0,22.137191964767688,-1.0,6.0,52.239705,21.041498,5.0
34960,2026-05-11 20:53:52.600000+00:00,52.2398434,21.0414557,88.1,48.43,0.029,-0.006,0.95,0,48.851574139400576,5.0,15.656590374421606,-1.0,6.0,52.239705,21.041498,5.0
