line,vehicle_nr,brigade,lat_raw,lon_raw,vehicle_time,server_time,lat,lon,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id
146,7734,4,"52,2365752","21,0527216",2026-05-11 22:57:02,11.05.2026 22:57:14,52.2365752,21.0527216,30.1016106057746,,196.42441214571298,1.0,8.0
146,7734,4,"52,2363221","21,052888",2026-05-11 22:57:15,11.05.2026 22:57:24,52.2363221,21.052888,8.401544196244808,,211.51584971394408,1.0,8.0
146,7734,4,"52,2361189","21,053013",2026-05-11 22:57:25,11.05.2026 22:57:34,52.2361189,21.053013,8.69219843582761,,187.37470152117524,1.0,8.0
146,7734,4,"52,2359349","21,0531559",2026-05-11 22:57:35,11.05.2026 22:57:44,52.2359349,21.0531559,8.156200234484473,,164.85416136604468,1.0,8.0
146,7734,4,"52,2355094","21,0533997",2026-05-11 22:57:43,11.05.2026 22:57:54,52.2355094,21.0533997,22.563776678954007,7.0,114.71621550841024,1.0,8.0
146,7734,4,"52,2345987","21,0538894",2026-05-11 22:57:55,11.05.2026 22:58:04,52.2345987,21.0538894,31.984445075584528,7.0,8.117508306542659,1.0,8.0
146,7734,4,"52,2344205","21,054069",2026-05-11 22:58:06,11.05.2026 22:58:14,52.2344205,21.054069,7.620746004792307,7.0,15.345682777629584,1.0,8.0
146,7734,4,"52,2337774","21,0544582",2026-05-11 22:58:16,11.05.2026 22:58:24,52.2337774,21.0544582,27.454783541503943,7.0,91.0834388151058,1.0,8.0
146,7734,4,"52,2330197","21,0548987",2026-05-11 22:58:23,11.05.2026 22:58:34,52.2330197,21.0548987,45.99443703319423,,180.434055113651,1.0,8.0
146,7734,4,"52,2318101","21,0556821",2026-05-11 22:58:35,11.05.2026 22:58:44,52.2318101,21.0556821,43.40886923923052,8.0,74.25001543903103,1.0,8.0
146,7734,4,"52,2312141","21,056047",2026-05-11 22:58:45,11.05.2026 22:58:54,52.2312141,21.056047,25.480213436783135,8.0,3.801520280376463,1.0,8.0
146,7734,4,"52,2311927","21,0560581",2026-05-11 22:58:55,11.05.2026 22:59:04,52.2311927,21.0560581,0.8988351650142068,8.0,1.746938894024727,1.0,8.0
146,7734,4,"52,2310707","21,056182",2026-05-11 22:59:03,11.05.2026 22:59:14,52.2310707,21.056182,7.189199657533689,8.0,15.405356465675737,1.0,8.0
146,7734,4,"52,2301422","21,0567955",2026-05-11 22:59:16,11.05.2026 22:59:24,52.2301422,21.0567955,30.8433211344795,,126.26635102428781,1.0,8.0
146,7734,4,"52,2292157","21,0574599",2026-05-11 22:59:26,11.05.2026 22:59:34,52.2292157,21.0574599,40.50779093740935,9.0,64.2803207992211,1.0,8.0
146,7734,4,"52,2287165","21,0577892",2026-05-11 22:59:36,11.05.2026 22:59:44,52.2287165,21.0577892,21.552559768176557,9.0,5.138624990754856,1.0,8.0
146,7734,4,"52,2286462","21,0578842",2026-05-11 22:59:44,11.05.2026 22:59:54,52.2286462,21.0578842,4.56633623254484,9.0,7.86836923202266,1.0,8.0
146,7734,4,"52,2279307","21,0584177",2026-05-11 22:59:56,11.05.2026 23:00:04,52.2279307,21.0584177,26.239447661189377,9.0,93.20058219653868,1.0,8.0
146,7734,4,"52,2275022","21,0587874",2026-05-11 23:00:07,11.05.2026 23:00:14,52.2275022,21.0587874,17.63717127028406,10.0,111.85580318531136,1.0,8.0
146,7734,4,"52,2267676","21,0592181",2026-05-11 23:00:16,11.05.2026 23:00:24,52.2267676,21.0592181,34.716673794104636,10.0,25.404335570973302,1.0,8.0
146,7734,4,"52,2265501","21,0593466",2026-05-11 23:00:24,11.05.2026 23:00:34,52.2265501,21.0593466,11.573943469184139,10.0,4.8253596585957785,1.0,8.0
146,7734,4,"52,2265035","21,0593797",2026-05-11 23:00:36,11.05.2026 23:00:44,52.2265035,21.0593797,1.6952672785735747,10.0,8.201079529348315,1.0,8.0
146,7734,4,"52,2259447","21,0596254",2026-05-11 23:00:46,11.05.2026 23:00:54,52.2259447,21.0596254,23.16597053664504,10.0,70.52874435596385,1.0,8.0
146,7734,4,"52,2250144","21,0598021",2026-05-11 23:00:56,11.05.2026 23:01:04,52.2250144,21.0598021,37.4912801072741,,173.58596473624584,1.0,8.0
146,7734,4,"52,2243142","21,059842",2026-05-11 23:01:04,11.05.2026 23:01:14,52.2243142,21.059842,35.05774803684234,,250.691523574051,1.0,8.0
146,7734,4,"52,2235654","21,0598664",2026-05-11 23:01:16,11.05.2026 23:01:24,52.2235654,21.0598664,24.983804179238156,,325.98162244155134,1.0,8.0
146,7734,4,"52,2235539","21,0598567",2026-05-11 23:01:26,11.05.2026 23:01:34,52.2235539,21.0598567,0.518167233360509,,325.86931992561233,1.0,8.0
146,7734,4,"52,2235479","21,0598487",2026-05-11 23:01:36,11.05.2026 23:01:44,52.2235479,21.0598487,0.31011488421636546,,325.9838757352214,1.0,8.0
146,7734,4,"52,2235432","21,059844",2026-05-11 23:01:44,11.05.2026 23:01:54,52.2235432,21.059844,0.27579557024310875,,325.98409699599137,1.0,8.0
146,7734,4,"52,2235389","21,0598401",2026-05-11 23:01:55,11.05.2026 23:02:04,52.2235389,21.0598401,0.17901172710390023,,325.96203258568096,1.0,8.0
146,7734,4,"52,2235387","21,0598399",2026-05-11 23:02:05,11.05.2026 23:02:14,52.2235387,21.0598399,0.009388785812229914,,325.96211129077005,1.0,8.0
146,7734,4,"52,2235404","21,0598399",2026-05-11 23:02:15,11.05.2026 23:02:24,52.2235404,21.0598399,0.06805129491719963,,326.0604009490959,1.0,8.0
146,7734,4,"52,2235434","21,0598376",2026-05-11 23:02:25,11.05.2026 23:02:34,52.2235434,21.0598376,0.13267517891385522,,326.36778999616337,1.0,8.0
146,7734,4,"52,2235444","21,0598372",2026-05-11 23:02:36,11.05.2026 23:02:44,52.2235444,21.0598372,0.03746762363335382,,326.44896132818576,1.0,8.0
146,7734,4,"52,223315","21,0598371",2026-05-11 23:02:46,11.05.2026 23:02:54,52.223315,21.0598371,9.182922149424865,,313.9233787170022,1.0,8.0
146,7734,4,"52,22302","21,0602009",2026-05-11 23:02:52,11.05.2026 23:03:04,52.22302,21.0602009,24.66644901106377,,277.38766691817267,1.0,8.0
146,7734,4,"52,2224671","21,0621835",2026-05-11 23:03:06,11.05.2026 23:03:14,52.2224671,21.0621835,38.156105692132236,,129.02799374552865,1.0,8.0
146,7734,4,"52,2220901","21,0638299",2026-05-11 23:03:16,11.05.2026 23:03:24,52.2220901,21.0638299,43.10212956439393,11.0,10.695299180385106,1.0,8.0
146,7734,4,"52,221757","21,0659004",2026-05-11 23:03:25,11.05.2026 23:03:34,52.221757,21.0659004,58.32873349923122,,137.38576850439492,1.0,8.0
146,7734,4,"52,2215932","21,067594",2026-05-11 23:03:33,11.05.2026 23:03:44,52.2215932,21.067594,52.55779915947158,,254.08950971072025,1.0,8.0
146,7734,4,"52,2215004","21,0700601",2026-05-11 23:03:46,11.05.2026 23:03:54,52.2215004,21.0700601,46.60758289880355,,149.02736589054726,1.0,8.0
146,7734,4,"52,2214484","21,0717446",2026-05-11 23:03:56,11.05.2026 23:04:04,52.2214484,21.0717446,41.36126953874084,12.0,34.15493023658437,1.0,8.0
146,7734,4,"52,221449","21,0721584",2026-05-11 23:04:05,11.05.2026 23:04:14,52.221449,21.0721584,11.27513136607686,12.0,6.610166602906443,1.0,8.0
146,7734,4,"52,2214579","21,0722017",2026-05-11 23:04:13,11.05.2026 23:04:24,52.2214579,21.0722017,1.4000209921599083,12.0,5.013790710110757,1.0,8.0
146,7734,4,"52,2214764","21,0735546",2026-05-11 23:04:25,11.05.2026 23:04:34,52.2214764,21.0735546,27.654439010638896,12.0,89.48937833353868,1.0,8.0
146,7734,4,"52,2214571","21,0755557",2026-05-11 23:04:35,11.05.2026 23:04:44,52.2214571,21.0755557,49.07890314127408,,225.6263104679002,1.0,8.0
146,7734,4,"52,2214234","21,078055",2026-05-11 23:04:46,11.05.2026 23:04:54,52.2214234,21.078055,55.73183931380918,,337.2181695087969,1.0,8.0
146,7734,4,"52,2213529","21,0796257",2026-05-11 23:04:53,11.05.2026 23:05:04,52.2213529,21.0796257,55.1735290828675,,230.41306777213853,1.0,8.0
146,7734,4,"52,2211137","21,0822659",2026-05-11 23:05:06,11.05.2026 23:05:14,52.2211137,21.0822659,50.34613070342723,13.0,49.309051787032054,1.0,8.0
146,7734,4,"52,2207969","21,0845017",2026-05-11 23:05:15,11.05.2026 23:05:24,52.2207969,21.0845017,62.52939423730709,13.0,107.44797887419878,1.0,8.0
146,7734,4,"52,2204249","21,0866812",2026-05-11 23:05:25,11.05.2026 23:05:34,52.2204249,21.0866812,55.484380997756595,14.0,116.61748173437375,1.0,8.0
146,7734,4,"52,22002","21,0886317",2026-05-11 23:05:34,11.05.2026 23:05:44,52.22002,21.0886317,56.1164035572015,14.0,24.18942563238442,1.0,8.0
146,7734,4,"52,2195045","21,0911164",2026-05-11 23:05:45,11.05.2026 23:05:54,52.2195045,21.0911164,58.48523763631862,,202.5179133974568,1.0,8.0
146,7734,4,"52,2190185","21,0932735",2026-05-11 23:05:55,11.05.2026 23:06:04,52.2190185,21.0932735,56.36490383027672,,297.8667107127219,1.0,8.0
146,7734,4,"52,2183092","21,0954211",2026-05-11 23:06:06,11.05.2026 23:06:14,52.2183092,21.0954211,54.39511817962348,,133.10645908484372,1.0,8.0
146,7734,4,"52,2178152","21,0964505",2026-05-11 23:06:14,11.05.2026 23:06:24,52.2178152,21.0964505,40.085825082263725,15.0,44.13186164213896,1.0,8.0
146,7734,4,"52,2175846","21,0969031",2026-05-11 23:06:26,11.05.2026 23:06:34,52.2175846,21.0969031,12.030659707912063,15.0,4.649205385211113,1.0,8.0
146,7734,4,"52,2172132","21,0976569",2026-05-11 23:06:36,11.05.2026 23:06:44,52.2172132,21.0976569,23.723526093228593,15.0,62.02682617052411,1.0,8.0
146,7734,4,"52,2164046","21,0991382",2026-05-11 23:06:46,11.05.2026 23:06:54,52.2164046,21.0991382,48.65751979626372,,197.0115750832324,1.0,8.0
146,7734,4,"52,2154722","21,100481",2026-05-11 23:06:54,11.05.2026 23:07:04,52.2154722,21.100481,62.220689810010974,,192.94050158561043,1.0,8.0
146,7734,4,"52,2143817","21,1017744",2026-05-11 23:07:06,11.05.2026 23:07:15,52.2143817,21.1017744,44.96835814791872,16.0,43.21477747548858,1.0,8.0
146,7734,4,"52,2141199","21,1020644",2026-05-11 23:07:16,11.05.2026 23:07:24,52.2141199,21.1020644,12.665712096418924,16.0,8.461148764589367,1.0,8.0
146,7734,4,"52,2140776","21,1021267",2026-05-11 23:07:26,11.05.2026 23:07:34,52.2140776,21.1021267,2.280803655242844,16.0,4.160518365877364,1.0,8.0
146,7734,4,"52,2135706","21,1027942",2026-05-11 23:07:35,11.05.2026 23:07:44,52.2135706,21.1027942,28.972894779326257,16.0,71.2053013854785,1.0,8.0
146,7734,4,"52,2125267","21,1040592",2026-05-11 23:07:46,11.05.2026 23:07:54,52.2125267,21.1040592,47.315480660565136,,185.79575044799253,1.0,8.0
146,7734,4,"52,2115822","21,1051894",2026-05-11 23:07:56,11.05.2026 23:08:04,52.2115822,21.1051894,46.88255793985393,17.0,55.823658659125016,1.0,8.0
146,7734,4,"52,2111931","21,1056094",2026-05-11 23:08:05,11.05.2026 23:08:15,52.2111931,21.1056094,20.749362087641295,17.0,5.328391597621883,1.0,8.0
146,7734,4,"52,2110162","21,10587",2026-05-11 23:08:16,11.05.2026 23:08:24,52.2110162,21.10587,8.672418311965254,17.0,23.65155241444535,1.0,8.0
146,7734,4,"52,2102729","21,1067824",2026-05-11 23:08:26,11.05.2026 23:08:35,52.2102729,21.1067824,37.23167849215276,,126.3759315139824,1.0,8.0
146,7734,4,"52,2092374","21,108044",2026-05-11 23:08:36,11.05.2026 23:08:44,52.2092374,21.108044,51.72888792854272,,269.97133963539363,1.0,8.0
146,7734,4,"52,2084442","21,1090036",2026-05-11 23:08:42,11.05.2026 23:08:54,52.2084442,21.1090036,65.87581966201166,,198.1931029926769,1.0,8.0
146,7734,4,"52,2072087","21,1104332",2026-05-11 23:08:55,11.05.2026 23:09:05,52.2072087,21.1104332,46.63745926186102,18.0,29.921751622606262,1.0,8.0
146,7734,4,"52,2070429","21,1106327",2026-05-11 23:09:05,11.05.2026 23:09:14,52.2070429,21.1106327,8.246216820972819,18.0,7.73194172921426,1.0,8.0
146,7734,4,"52,2069602","21,1107482",2026-05-11 23:09:15,11.05.2026 23:09:24,52.2069602,21.1107482,4.357416960211058,18.0,6.9980837184099975,1.0,8.0
146,7734,4,"52,2064697","21,1113767",2026-05-11 23:09:23,11.05.2026 23:09:34,52.2064697,21.1113767,31.205799057963503,18.0,74.90052403401225,1.0,8.0
146,7734,4,"52,2051237","21,1128394",2026-05-11 23:09:36,11.05.2026 23:09:44,52.2051237,21.1128394,49.79640522212705,,129.39363503690942,1.0,8.0
146,7734,4,"52,2039277","21,1139859",2026-05-11 23:09:46,11.05.2026 23:09:54,52.2039277,21.1139859,55.52662456644845,19.0,25.638716139966416,1.0,8.0
146,7734,4,"52,202689","21,1151307",2026-05-11 23:09:56,11.05.2026 23:10:04,52.202689,21.1151307,56.986794418764404,,183.28296749695667,1.0,8.0
146,7734,4,"52,2019542","21,1158117",2026-05-11 23:10:03,11.05.2026 23:10:14,52.2019542,21.1158117,48.325589586208466,,277.2165472362682,1.0,8.0
146,7734,4,"52,2003339","21,1173062",2026-05-11 23:10:16,11.05.2026 23:10:25,52.2003339,21.1173062,57.31337640020887,,220.28438389892844,1.0,8.0
146,7734,4,"52,1991747","21,1183557",2026-05-11 23:10:25,11.05.2026 23:10:34,52.1991747,21.1183557,58.96501741049583,20.0,73.42114337955105,1.0,8.0
146,7734,4,"52,1986144","21,1187349",2026-05-11 23:10:36,11.05.2026 23:10:45,52.1986144,21.1187349,22.074570698458817,20.0,6.496790860811102,1.0,8.0
146,7734,4,"52,1984997","21,1188397",2026-05-11 23:10:43,11.05.2026 23:10:55,52.1984997,21.1188397,7.517766830062555,20.0,9.647280172125711,1.0,8.0
146,7734,4,"52,1975455","21,1194526",2026-05-11 23:10:55,11.05.2026 23:11:05,52.1975455,21.1194526,34.20868687731392,,122.6269651409989,1.0,8.0
146,7734,4,"52,1963474","21,1201537",2026-05-11 23:11:05,11.05.2026 23:11:15,52.1963474,21.1201537,50.951963054993335,,264.00978994244105,1.0,8.0
146,7734,4,"52,1949929","21,1209484",2026-05-11 23:11:15,11.05.2026 23:11:25,52.1949929,21.1209484,57.62066038972078,,424.02065422622,1.0,8.0
146,7734,4,"52,1939317","21,121574",2026-05-11 23:11:24,11.05.2026 23:11:35,52.1939317,21.121574,50.187319120549624,,305.7938367458649,1.0,8.0
146,7734,4,"52,1925299","21,1224409",2026-05-11 23:11:35,11.05.2026 23:11:45,52.1925299,21.1224409,54.55553634357044,,139.1753922385735,1.0,8.0
146,7734,4,"52,1910715","21,1236432",2026-05-11 23:11:46,11.05.2026 23:11:55,52.1910715,21.1236432,59.46516151129256,21.0,43.57885678371412,1.0,8.0
146,7734,4,"52,1900225","21,124753",2026-05-11 23:11:56,11.05.2026 23:12:05,52.1900225,21.124753,50.050135199896836,,182.48697339356733,1.0,8.0
146,7734,4,"52,1891439","21,1258577",2026-05-11 23:12:03,11.05.2026 23:12:15,52.1891439,21.1258577,63.43745944220016,,305.7004738097598,1.0,8.0
146,7734,4,"52,1878429","21,1275162",2026-05-11 23:12:15,11.05.2026 23:12:25,52.1878429,21.1275162,55.08111270018005,,157.32714167464508,1.0,8.0
146,7734,4,"52,1867619","21,1288921",2026-05-11 23:12:25,11.05.2026 23:12:35,52.1867619,21.1288921,54.888364410591564,22.0,8.406248493231478,1.0,8.0
146,7734,4,"52,1856657","21,1302909",2026-05-11 23:12:35,11.05.2026 23:12:45,52.1856657,21.1302909,55.71436208309836,,150.22763998040404,1.0,8.0
146,7734,4,"52,184776","21,1314179",2026-05-11 23:12:44,11.05.2026 23:12:55,52.184776,21.1314179,50.104662404193164,23.0,61.20175729689349,1.0,8.0
146,7734,4,"52,1843662","21,1318796",2026-05-11 23:12:56,11.05.2026 23:13:05,52.1843662,21.1318796,16.6146943256991,23.0,6.4256239185897694,1.0,8.0
146,7734,4,"52,1843299","21,1319289",2026-05-11 23:13:06,11.05.2026 23:13:15,52.1843299,21.1319289,1.8909158311755017,23.0,3.375090532162517,1.0,8.0
146,7734,4,"52,1838319","21,1326259",2026-05-11 23:13:16,11.05.2026 23:13:25,52.1838319,21.1326259,26.26880380526371,23.0,72.87716925138096,1.0,8.0
146,7734,4,"52,18311","21,1335415",2026-05-11 23:13:25,11.05.2026 23:13:35,52.18311,21.1335415,40.67471588223752,,174.37448163971553,1.0,8.0
146,7734,4,"52,1818434","21,1351214",2026-05-11 23:13:36,11.05.2026 23:13:45,52.1818434,21.1351214,58.02842453099635,,351.5844894979978,1.0,8.0
146,7734,4,"52,1807221","21,1366862",2026-05-11 23:13:46,11.05.2026 23:13:55,52.1807221,21.1366862,59.07560113414561,,297.08823886529905,1.0,8.0
146,7734,4,"52,1796871","21,1381654",2026-05-11 23:13:55,11.05.2026 23:14:05,52.1796871,21.1381654,61.210201105312535,,144.08704897393014,1.0,8.0
146,7734,4,"52,1787104","21,1396114",2026-05-11 23:14:05,11.05.2026 23:14:15,52.1787104,21.1396114,52.80557078499326,24.0,6.788508472461568,1.0,8.0
146,7734,4,"52,1776214","21,1412154",2026-05-11 23:14:16,11.05.2026 23:14:25,52.1776214,21.1412154,53.40148299539896,,166.00139933978718,1.0,8.0
146,7734,4,"52,1768921","21,1429961",2026-05-11 23:14:26,11.05.2026 23:14:35,52.1768921,21.1429961,52.56404661399834,,310.3029089948324,1.0,8.0
146,7734,4,"52,1762414","21,1448576",2026-05-11 23:14:36,11.05.2026 23:14:45,52.1762414,21.1448576,52.59813337143101,,190.42622869180013,1.0,8.0
146,7734,4,"52,1756761","21,1464527",2026-05-11 23:14:45,11.05.2026 23:14:55,52.1756761,21.1464527,50.25014667211071,25.0,65.01033141460935,1.0,8.0
146,7734,4,"52,1749747","21,1484399",2026-05-11 23:14:56,11.05.2026 23:15:05,52.1749747,21.1484399,51.168707533420445,25.0,91.9004452209069,1.0,8.0
146,7734,4,"52,1743289","21,1502559",2026-05-11 23:15:06,11.05.2026 23:15:15,52.1743289,21.1502559,51.53373367481582,,234.89487575957008,1.0,8.0
146,7734,4,"52,1741402","21,1507907",2026-05-11 23:15:09,11.05.2026 23:15:25,52.1741402,21.1507907,50.489137873427964,,198.14186700597034,1.0,8.0
146,7734,4,"52,1732087","21,1534377",2026-05-11 23:15:26,11.05.2026 23:15:35,52.1732087,21.1534377,44.07081812626107,26.0,11.852307566902436,1.0,8.0
146,7734,4,"52,1727429","21,1541447",2026-05-11 23:15:35,11.05.2026 23:15:45,52.1727429,21.1541447,28.3045177443904,26.0,79.039265980567,1.0,8.0
146,7734,4,"52,1720835","21,154691",2026-05-11 23:15:45,11.05.2026 23:15:55,52.1720835,21.154691,29.607704064151694,27.0,5.894812502395658,1.0,8.0
146,7734,4,"52,1720037","21,1547684",2026-05-11 23:15:53,11.05.2026 23:16:05,52.1720037,21.1547684,4.646058172545014,27.0,6.810579578532291,1.0,8.0
146,7734,4,"52,171923","21,1548657",2026-05-11 23:16:05,11.05.2026 23:16:15,52.171923,21.1548657,3.348070142277801,27.0,17.50205380637923,1.0,8.0
146,7734,4,"52,1710637","21,1554472",2026-05-11 23:16:16,11.05.2026 23:16:25,52.1710637,21.1554472,33.8570781356532,27.0,119.6386598413368,1.0,8.0
146,7734,4,"52,1698989","21,1561106",2026-05-11 23:16:26,11.05.2026 23:16:35,52.1698989,21.1561106,49.389907388991396,28.0,73.6188403445101,1.0,8.0
