line,vehicle_nr,brigade,lat_raw,lon_raw,vehicle_time,server_time,lat,lon,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id
146,7734,4,"52,2136559","21,1588829",2026-05-11 19:19:04,11.05.2026 19:19:14,52.2136559,21.1588829,24.798439338896326,,3210.111252663821,-1.0,5.0
146,7734,4,"52,2126784","21,159934",2026-05-11 19:19:16,11.05.2026 19:19:24,52.2126784,21.159934,39.04920496263128,,3216.9650770214334,-1.0,5.0
146,7734,4,"52,2116771","21,1609472",2026-05-11 19:19:26,11.05.2026 19:19:34,52.2116771,21.1609472,47.16139183704565,,3225.558879059344,-1.0,5.0
146,7734,4,"52,2106764","21,1619594",2026-05-11 19:19:36,11.05.2026 19:19:44,52.2106764,21.1619594,47.12834928128189,,3239.4010322706167,-1.0,5.0
146,7734,4,"52,2102832","21,1623326",2026-05-11 19:19:40,11.05.2026 19:19:54,52.2102832,21.1623326,45.520809352540574,,3244.739686636396,-1.0,5.0
146,7734,4,"52,2086939","21,1639331",2026-05-11 19:19:57,11.05.2026 19:20:04,52.2086939,21.1639331,43.97549221816432,,3280.0947362913175,-1.0,5.0
146,7734,4,"52,2077484","21,1648754",2026-05-11 19:20:05,11.05.2026 19:20:14,52.2077484,21.1648754,55.43587362699124,,3306.5050361108397,-1.0,5.0
146,7734,4,"52,2068859","21,1657167",2026-05-11 19:20:13,11.05.2026 19:20:24,52.2068859,21.1657167,50.279863441969574,,3333.191954846331,-1.0,5.0
146,7734,4,"52,2056887","21,1669404",2026-05-11 19:20:25,11.05.2026 19:20:34,52.2056887,21.1669404,47.12468286112329,,3346.873850629588,-1.0,5.0
146,7734,4,"52,204907","21,1675911",2026-05-11 19:20:36,11.05.2026 19:20:44,52.204907,21.1675911,31.934550708851024,,3327.7943769483445,-1.0,5.0
146,7734,4,"52,20482","21,1675981",2026-05-11 19:20:46,11.05.2026 19:20:54,52.20482,21.1675981,3.486856314101905,,3322.295953175521,-1.0,5.0
146,7734,4,"52,204595","21,1678619",2026-05-11 19:20:53,11.05.2026 19:21:04,52.204595,21.1678619,15.843862124196413,,3321.554418815456,-1.0,5.0
146,7734,4,"52,2036517","21,168767",2026-05-11 19:21:05,11.05.2026 19:21:14,52.2036517,21.168767,36.50424615002686,,3308.0322487850594,-1.0,5.0
146,7734,4,"52,2028594","21,169497",2026-05-11 19:21:16,11.05.2026 19:21:24,52.2028594,21.169497,33.11180246629402,,3290.073115431064,-1.0,5.0
146,7734,4,"52,2028516","21,1695002",2026-05-11 19:21:26,11.05.2026 19:21:34,52.2028516,21.1695002,0.32195363897845436,,3289.699551985565,-1.0,5.0
146,7734,4,"52,2028154","21,1695314",2026-05-11 19:21:35,11.05.2026 19:21:44,52.2028154,21.1695314,1.8209212911134318,,3288.8376653271444,-1.0,5.0
146,7734,4,"52,2021095","21,1702095",2026-05-11 19:21:45,11.05.2026 19:21:54,52.2021095,21.1702095,32.79077797905087,,3277.03700912762,-1.0,5.0
146,7734,4,"52,2012799","21,1710409",2026-05-11 19:21:55,11.05.2026 19:22:04,52.2012799,21.1710409,38.97300541040208,,3268.282179380604,-1.0,5.0
146,7734,4,"52,2002389","21,1720722",2026-05-11 19:22:06,11.05.2026 19:22:14,52.2002389,21.1720722,44.31957516668939,,3246.0873186526023,-1.0,5.0
146,7734,4,"52,1992636","21,173043",2026-05-11 19:22:15,11.05.2026 19:22:24,52.1992636,21.173043,50.81500898588102,,3190.1168360525367,-1.0,5.0
146,7734,4,"52,1980639","21,1742434",2026-05-11 19:22:26,11.05.2026 19:22:34,52.1980639,21.1742434,51.21474288512412,,3112.287813366747,-1.0,5.0
146,7734,4,"52,1970802","21,1752219",2026-05-11 19:22:36,11.05.2026 19:22:44,52.1970802,21.1752219,46.119564119661995,,3047.771832493376,-1.0,5.0
146,7734,4,"52,1963026","21,1759942",2026-05-11 19:22:42,11.05.2026 19:22:54,52.1963026,21.1759942,60.73638325216561,,2999.6240068960556,-1.0,5.0
146,7734,4,"52,1946992","21,1775972",2026-05-11 19:22:56,11.05.2026 19:23:04,52.1946992,21.1775972,53.76981082664464,,2909.3751575086953,-1.0,5.0
146,7734,4,"52,1936699","21,1786295",2026-05-11 19:23:05,11.05.2026 19:23:14,52.1936699,21.1786295,53.740682604662396,,2858.1464981206286,-1.0,5.0
146,7734,4,"52,1925617","21,1797477",2026-05-11 19:23:15,11.05.2026 19:23:24,52.1925617,21.1797477,52.16165155552391,,2809.4364095361975,-1.0,5.0
146,7734,4,"52,1917012","21,1805737",2026-05-11 19:23:23,11.05.2026 19:23:34,52.1917012,21.1805737,49.95888143781661,,2774.3113987201036,-1.0,5.0
146,7734,4,"52,190464","21,1818822",2026-05-11 19:23:36,11.05.2026 19:23:44,52.190464,21.1818822,45.40301468105985,,2736.810970258322,-1.0,5.0
146,7734,4,"52,1896742","21,1827079",2026-05-11 19:23:45,11.05.2026 19:23:54,52.1896742,21.1827079,41.72433816069215,,2717.2959343637212,-1.0,5.0
146,7734,4,"52,1894131","21,1829775",2026-05-11 19:23:55,11.05.2026 19:24:04,52.1894131,21.1829775,12.369921538095124,,2711.525058356244,-1.0,5.0
146,7734,4,"52,1887674","21,1836759",2026-05-11 19:24:05,11.05.2026 19:24:14,52.1887674,21.1836759,31.013670502536595,,2700.7386932470067,-1.0,5.0
146,7734,4,"52,187672","21,1847951",2026-05-11 19:24:16,11.05.2026 19:24:24,52.187672,21.1847951,47.037469075615604,,2685.0823224082283,-1.0,5.0
146,7734,4,"52,1867514","21,1857177",2026-05-11 19:24:26,11.05.2026 19:24:34,52.1867514,21.1857177,43.251903260450504,,2675.462348906257,-1.0,5.0
146,7734,4,"52,185832","21,186617",2026-05-11 19:24:34,11.05.2026 19:24:44,52.185832,21.186617,53.6429354217944,,2664.0701859736046,-1.0,5.0
146,7734,4,"52,18476","21,1876801",2026-05-11 19:24:45,11.05.2026 19:24:54,52.18476,21.1876801,45.65626480176566,,2658.3282682880636,-1.0,5.0
146,7734,4,"52,1840497","21,1883781",2026-05-11 19:24:55,11.05.2026 19:25:04,52.1840497,21.1883781,33.195495167808915,,2658.176654950481,-1.0,5.0
146,7734,4,"52,1837759","21,1885642",2026-05-11 19:25:06,11.05.2026 19:25:14,52.1837759,21.1885642,10.794476243297522,,2654.0467763423285,-1.0,5.0
146,7734,4,"52,1834716","21,1889352",2026-05-11 19:25:12,11.05.2026 19:25:24,52.1834716,21.1889352,25.34736305486791,,2659.7564607282948,-1.0,5.0
146,7734,4,"52,1823302","21,1900579",2026-05-11 19:25:25,11.05.2026 19:25:34,52.1823302,21.1900579,41.0436183209598,,2670.4180387695183,-1.0,5.0
146,7734,4,"52,1813997","21,1909734",2026-05-11 19:25:35,11.05.2026 19:25:44,52.1813997,21.1909734,43.50119400139171,,2586.970289161901,-1.0,5.0
146,7734,4,"52,1803524","21,1920105",2026-05-11 19:25:46,11.05.2026 19:25:54,52.1803524,21.1920105,44.588053693284586,,2453.8613201976755,-1.0,5.0
146,7734,4,"52,1795137","21,1928401",2026-05-11 19:25:54,11.05.2026 19:26:04,52.1795137,21.1928401,49.08265376782564,,2347.543622821766,-1.0,5.0
146,7734,4,"52,1782502","21,1940897",2026-05-11 19:26:06,11.05.2026 19:26:15,52.1782502,21.1940897,49.29357346573598,,2187.892115824898,-1.0,5.0
146,7734,4,"52,1772672","21,1950557",2026-05-11 19:26:16,11.05.2026 19:26:24,52.1772672,21.1950557,45.942096072054355,,2064.3072236469843,-1.0,5.0
146,7734,4,"52,1760794","21,1962594",2026-05-11 19:26:27,11.05.2026 19:26:34,52.1760794,21.1962594,50.89189537352245,,1915.0379771886348,-1.0,5.0
146,7734,4,"52,1753125","21,197028",2026-05-11 19:26:33,11.05.2026 19:26:44,52.1753125,21.197028,60.05619566100314,,1819.35928890175,-1.0,5.0
146,7734,4,"52,1739311","21,1984197",2026-05-11 19:26:46,11.05.2026 19:26:54,52.1739311,21.1984197,50.00029305705694,,1648.2354815790738,-1.0,5.0
146,7734,4,"52,1729307","21,1994332",2026-05-11 19:26:56,11.05.2026 19:27:04,52.1729307,21.1994332,47.146092948246874,,1525.5974525027982,-1.0,5.0
146,7734,4,"52,1723399","21,2000164",2026-05-11 19:27:02,11.05.2026 19:27:14,52.1723399,21.2000164,46.07677197993211,,1454.0245444494801,-1.0,5.0
146,7734,4,"52,171217","21,2011531",2026-05-11 19:27:16,11.05.2026 19:27:24,52.171217,21.2011531,37.791440581291404,,1319.3750303220274,-1.0,5.0
146,7734,4,"52,1704235","21,2019502",2026-05-11 19:27:25,11.05.2026 19:27:34,52.1704235,21.2019502,41.453732633528894,,1225.9685559826146,-1.0,5.0
146,7734,4,"52,1696894","21,2026795",2026-05-11 19:27:35,11.05.2026 19:27:44,52.1696894,21.2026795,34.4113986039812,,1141.1555249378516,-1.0,5.0
146,7734,4,"52,1692214","21,2028919",2026-05-11 19:27:42,11.05.2026 19:27:54,52.1692214,21.2028919,27.78052081415203,,1088.5359471994473,-1.0,5.0
146,7734,4,"52,168502","21,2036267",2026-05-11 19:27:56,11.05.2026 19:28:04,52.168502,21.2036267,24.27287186274209,,1007.6358270034788,-1.0,5.0
146,7734,4,"52,1679992","21,2039924",2026-05-11 19:28:06,11.05.2026 19:28:14,52.1679992,21.2039924,22.03908888626489,,950.4722982054537,-1.0,5.0
146,7734,4,"52,1676729","21,2046459",2026-05-11 19:28:16,11.05.2026 19:28:24,52.1676729,21.2046459,20.689521692875495,,913.3550684615406,-1.0,5.0
146,7734,4,"52,1671279","21,2052809",2026-05-11 19:28:23,11.05.2026 19:28:34,52.1671279,21.2052809,38.3069446058819,,854.0818307263038,-1.0,5.0
146,7734,4,"52,1659144","21,2064569",2026-05-11 19:28:36,11.05.2026 19:28:44,52.1659144,21.2064569,43.469581435116744,,729.1348340927938,-1.0,5.0
146,7734,4,"52,1651027","21,20724",2026-05-11 19:28:46,11.05.2026 19:28:54,52.1651027,21.20724,37.755549124568915,,653.2533683474176,-1.0,5.0
146,7734,4,"52,1642679","21,2080726",2026-05-11 19:28:56,11.05.2026 19:29:04,52.1642679,21.2080726,39.17474745817854,,585.3937232337317,-1.0,5.0
146,7734,4,"52,1637967","21,2085399",2026-05-11 19:29:04,11.05.2026 19:29:14,52.1637967,21.2085399,27.59768418794726,,552.8120350868016,-1.0,5.0
146,7734,4,"52,163635","21,2086957",2026-05-11 19:29:16,11.05.2026 19:29:24,52.163635,21.2086957,6.265739628301581,,542.617626539356,-1.0,5.0
146,7734,4,"52,1635627","21,2087699",2026-05-11 19:29:26,11.05.2026 19:29:34,52.1635627,21.2087699,3.4199218385478103,,538.4234833992718,-1.0,5.0
146,7734,4,"52,163075","21,2092524",2026-05-11 19:29:36,11.05.2026 19:29:44,52.163075,21.2092524,22.836521839253276,,513.0751237141648,-1.0,5.0
146,7734,4,"52,1624079","21,2098857",2026-05-11 19:29:45,11.05.2026 19:29:54,52.1624079,21.2098857,34.335686167253975,,488.3656030559523,-1.0,5.0
146,7734,4,"52,1617717","21,2105114",2026-05-11 19:29:56,11.05.2026 19:30:04,52.1617717,21.2105114,27.039089769905406,,479.40515881241436,-1.0,5.0
146,7734,4,"52,1613984","21,2109044",2026-05-11 19:30:05,11.05.2026 19:30:14,52.1613984,21.2109044,19.765079080926842,,482.30276206394797,-1.0,5.0
146,7734,4,"52,1611606","21,2111359",2026-05-11 19:30:12,11.05.2026 19:30:24,52.1611606,21.2111359,15.839182548407802,,485.5778683212474,-1.0,5.0
146,7734,4,"52,1609976","21,2112842",2026-05-11 19:30:25,11.05.2026 19:30:35,52.1609976,21.2112842,5.747985769822469,,488.26879247297995,-1.0,5.0
146,7734,4,"52,1609046","21,2110829",2026-05-11 19:30:35,11.05.2026 19:30:44,52.1609046,21.2110829,6.188246863317105,,471.81018717669036,-1.0,5.0
146,7734,4,"52,1607611","21,2102217",2026-05-11 19:30:46,11.05.2026 19:30:54,52.1607611,21.2102217,19.922032893599948,,411.1743216294992,-1.0,5.0
146,7734,4,"52,1605974","21,2093169",2026-05-11 19:30:52,11.05.2026 19:31:04,52.1605974,21.2093169,38.60813310987535,,347.0306311895734,-1.0,5.0
146,7734,4,"52,1602247","21,2073044",2026-05-11 19:31:05,11.05.2026 19:31:14,52.1602247,21.2073044,39.71004980986926,,204.41673046108218,-1.0,5.0
146,7734,4,"52,1599577","21,2058667",2026-05-11 19:31:15,11.05.2026 19:31:24,52.1599577,21.2058667,36.88766324456479,39.0,103.82075117012846,-1.0,5.0
146,7734,4,"52,1598202","21,2050706",2026-05-11 19:31:25,11.05.2026 19:31:34,52.1598202,21.2050706,20.30981804859967,39.0,52.278822901881284,-1.0,5.0
146,7734,4,"52,1595956","21,2042672",2026-05-11 19:31:34,11.05.2026 19:31:44,52.1595956,21.2042672,24.09015015986251,39.0,26.191551106351216,-1.0,5.0
146,7734,4,"52,1594424","21,2042136",2026-05-11 19:31:46,11.05.2026 19:31:54,52.1594424,21.2042136,5.226907158381762,39.0,25.061793037573995,-1.0,5.0
146,7734,4,"52,1594632","21,204288",2026-05-11 19:31:55,11.05.2026 19:32:04,52.1594632,21.204288,2.2309242360823625,39.0,19.924050646209643,-1.0,5.0
146,7734,4,"52,159473","21,2044392",2026-05-11 19:32:05,11.05.2026 19:32:15,52.159473,21.2044392,3.7337065457787517,39.0,9.729913853696454,-1.0,5.0
146,7734,4,"52,1594647","21,2046469",2026-05-11 19:32:15,11.05.2026 19:32:24,52.1594647,21.2046469,5.11132899578991,39.0,4.607340284417968,-1.0,5.0
146,7734,4,"52,1594654","21,2046449",2026-05-11 19:32:26,11.05.2026 19:32:35,52.1594654,21.2046449,0.05140502829710631,39.0,4.483941209592843,-1.0,5.0
146,7734,4,"52,1594669","21,2046425",2026-05-11 19:32:36,11.05.2026 19:32:44,52.1594669,21.2046425,0.08413691859436782,39.0,4.352951067563628,-1.0,5.0
146,7734,4,"52,1594684","21,2046394",2026-05-11 19:32:44,11.05.2026 19:32:54,52.1594684,21.2046394,0.12119700114903437,39.0,4.1845719121037055,-1.0,5.0
146,7734,4,"52,1594639","21,2046454",2026-05-11 19:32:55,11.05.2026 19:33:05,52.1594639,21.2046454,0.21156407541828015,39.0,4.4943642202279905,-1.0,5.0
146,7734,4,"52,1594547","21,2046526",2026-05-11 19:33:06,11.05.2026 19:33:15,52.1594547,21.2046526,0.37138415210852743,39.0,4.975386862888548,-1.0,5.0
146,7734,4,"52,1594537","21,2046542",2026-05-11 19:33:16,11.05.2026 19:33:24,52.1594537,21.2046542,0.05609128637383822,39.0,5.095695648535004,-1.0,5.0
146,7734,4,"52,1594542","21,2046552",2026-05-11 19:33:23,11.05.2026 19:33:35,52.1594542,21.2046552,0.04525793326133858,39.0,5.157408358432933,-1.0,5.0
146,7734,4,"52,1594557","21,2046539",2026-05-11 19:33:36,11.05.2026 19:33:44,52.1594557,21.2046539,0.05231105271023675,39.0,5.054374888526834,-1.0,5.0
146,7734,4,"52,1594567","21,2046512",2026-05-11 19:33:45,11.05.2026 19:33:55,52.1594567,21.2046512,0.08605680204976895,39.0,4.863587548984684,-1.0,5.0
146,7734,4,"52,1594567","21,2046512",2026-05-11 19:33:45,11.05.2026 19:34:04,52.1594567,21.2046512,0.0,39.0,4.863587548984684,-1.0,5.0
146,7734,4,"52,1594567","21,2046512",2026-05-11 19:34:01,11.05.2026 19:34:14,52.1594567,21.2046512,0.0,39.0,4.863587548984684,-1.0,5.0
146,7734,4,"52,1594567","21,2046512",2026-05-11 19:34:16,11.05.2026 19:34:24,52.1594567,21.2046512,0.0,39.0,4.863587548984684,-1.0,5.0
146,7734,4,"52,1594567","21,2046512",2026-05-11 19:34:22,11.05.2026 19:34:34,52.1594567,21.2046512,0.0,39.0,4.863587548984684,-1.0,5.0
146,7734,4,"52,1594702","21,2046484",2026-05-11 19:34:34,11.05.2026 19:34:45,52.1594702,21.2046484,0.4539701688777894,39.0,4.829203835721424,-1.0,5.0
146,7734,4,"52,15947","21,2046485",2026-05-11 19:34:45,11.05.2026 19:34:54,52.15947,21.2046485,0.007612903937061474,39.0,4.830115362577547,-1.0,5.0
146,7734,4,"52,1594696","21,2046486",2026-05-11 19:34:56,11.05.2026 19:35:04,52.1594696,21.2046486,0.014726624504798174,39.0,4.825658732147966,-1.0,5.0
146,7734,4,"52,1594695","21,2046487",2026-05-11 19:35:02,11.05.2026 19:35:15,52.1594695,21.2046487,0.00782706856150163,39.0,4.829573672374855,-1.0,5.0
146,7734,4,"52,1594691","21,2046488",2026-05-11 19:35:13,11.05.2026 19:35:25,52.1594691,21.2046488,0.01472662451936396,39.0,4.825648298039751,-1.0,5.0
146,7734,4,"52,159469","21,2046488",2026-05-11 19:35:25,11.05.2026 19:35:34,52.159469,21.2046488,0.0033358479398448715,39.0,4.823072597241842,-1.0,5.0
146,7734,4,"52,1594689","21,204649",2026-05-11 19:35:36,11.05.2026 19:35:45,52.1594689,21.204649,0.005760099379218954,39.0,4.833804534536474,-1.0,5.0
146,7734,4,"52,1594689","21,2046489",2026-05-11 19:35:46,11.05.2026 19:35:55,52.1594689,21.2046489,0.0024557144994286394,39.0,4.827162601374915,-1.0,5.0
146,7734,4,"52,1594689","21,2046489",2026-05-11 19:35:52,11.05.2026 19:36:05,52.1594689,21.2046489,0.0,39.0,4.827162601374915,-1.0,5.0
146,7734,4,"52,1594688","21,2046488",2026-05-11 19:36:04,11.05.2026 19:36:15,52.1594688,21.2046488,0.003913534444419686,39.0,4.817994053789847,-1.0,5.0
146,7734,4,"52,1594688","21,2046486",2026-05-11 19:36:15,11.05.2026 19:36:25,52.1594688,21.2046486,0.0044649354635383515,39.0,4.804705716809056,-1.0,5.0
146,7734,4,"52,1594689","21,2046485",2026-05-11 19:36:25,11.05.2026 19:36:35,52.1594689,21.2046485,0.004696241333303623,39.0,4.800599903170519,-1.0,5.0
146,7734,4,"52,1594688","21,2046484",2026-05-11 19:36:34,11.05.2026 19:36:45,52.1594688,21.2046484,0.005218045971273039,39.0,4.791419372711599,-1.0,5.0
146,7734,4,"52,1594688","21,2046483",2026-05-11 19:36:43,11.05.2026 19:36:55,52.1594688,21.2046483,0.002728571672162326,39.0,4.78477695299675,-1.0,5.0
146,7734,4,"52,1594687","21,2046486",2026-05-11 19:36:54,11.05.2026 19:37:05,52.1594687,21.2046486,0.007622224455075597,39.0,4.8021960254676,-1.0,5.0
146,7734,4,"52,1594685","21,2046485",2026-05-11 19:37:06,11.05.2026 19:37:15,52.1594685,21.2046485,0.006978494871041605,39.0,4.790596264365654,-1.0,5.0
146,7734,4,"52,1594685","21,2046484",2026-05-11 19:37:12,11.05.2026 19:37:25,52.1594685,21.2046484,0.004092857535830755,39.0,4.783942975061995,-1.0,5.0
146,7734,4,"52,1594683","21,2046485",2026-05-11 19:37:24,11.05.2026 19:37:35,52.1594683,21.2046485,0.006978495095693091,39.0,4.785741620034263,-1.0,5.0
146,7734,4,"52,1594631","21,204682",2026-05-11 19:37:35,11.05.2026 19:37:45,52.1594631,21.204682,0.7714460095126184,39.0,6.972778829489165,-1.0,5.0
146,7734,4,"52,1594625","21,204679",2026-05-11 19:37:42,11.05.2026 19:37:55,52.1594625,21.204679,0.11069678253978384,39.0,6.764420869795451,-1.0,5.0
146,7734,4,"52,1594609","21,2046744",2026-05-11 19:37:56,11.05.2026 19:38:05,52.1594609,21.2046744,0.09275487513432301,39.0,6.442895197672989,-1.0,5.0
146,7734,4,"52,1594602","21,2046701",2026-05-11 19:38:06,11.05.2026 19:38:15,52.1594602,21.2046701,0.10925037305497996,39.0,6.147557173586699,-1.0,5.0
146,7734,4,"52,1594602","21,2046679",2026-05-11 19:38:15,11.05.2026 19:38:25,52.1594602,21.2046679,0.060028587778997305,39.0,5.997521941318711,-1.0,5.0
146,7734,4,"52,1594602","21,2046686",2026-05-11 19:38:23,11.05.2026 19:38:35,52.1594602,21.2046686,0.021487505874898286,39.0,6.045260229219238,-1.0,5.0
146,7734,4,"52,1594594","21,2046699",2026-05-11 19:38:34,11.05.2026 19:38:45,52.1594594,21.2046699,0.041107659967741766,39.0,6.132627386869869,-1.0,5.0
146,7734,4,"52,1594584","21,2046715",2026-05-11 19:38:45,11.05.2026 19:38:55,52.1594584,21.2046715,0.0509920760446709,39.0,6.241965612717548,-1.0,5.0
146,7734,4,"52,1594589","21,2046712",2026-05-11 19:38:56,11.05.2026 19:39:05,52.1594589,21.2046712,0.019388983192775294,39.0,6.221154662418251,-1.0,5.0
146,7734,4,"52,1594601","21,2046705",2026-05-11 19:39:04,11.05.2026 19:39:15,52.1594601,21.2046705,0.06377418142359376,39.0,6.1746062258108,-1.0,5.0
146,7734,4,"52,1594615","21,2046671",2026-05-11 19:39:16,11.05.2026 19:39:25,52.1594615,21.2046671,0.08379883465376643,39.0,5.947965529941005,-1.0,5.0
146,7734,4,"52,1594627","21,2046635",2026-05-11 19:39:26,11.05.2026 19:39:35,52.1594627,21.2046635,0.10061337496804615,39.0,5.710733716476962,-1.0,5.0
146,7734,4,"52,1594645","21,2046599",2026-05-11 19:39:36,11.05.2026 19:39:45,52.1594645,21.2046599,0.11404997727424733,39.0,5.484527163443439,-1.0,5.0
146,7734,4,"52,1594657","21,2046565",2026-05-11 19:39:44,11.05.2026 19:39:55,52.1594657,21.2046565,0.12040799994061153,39.0,5.271306304475063,-1.0,5.0
146,7734,4,"52,1594669","21,2046509",2026-05-11 19:39:55,11.05.2026 19:40:05,52.1594669,21.2046509,0.13242566229214658,39.0,4.91552259738518,-1.0,5.0
146,7734,4,"52,1594716","21,2046544",2026-05-11 19:40:05,11.05.2026 19:40:15,52.1594716,21.2046544,0.20684474008194118,39.0,5.264982551485449,-1.0,5.0
146,7734,4,"52,1594721","21,2046574",2026-05-11 19:40:12,11.05.2026 19:40:25,52.1594721,21.2046574,0.1090598337022613,39.0,5.477041646187371,-1.0,5.0
146,7734,4,"52,1594716","21,204659",2026-05-11 19:40:25,11.05.2026 19:40:35,52.1594716,21.204659,0.03391967618676972,39.0,5.568080318384098,-1.0,5.0
146,7734,4,"52,1594716","21,2046632",2026-05-11 19:40:35,11.05.2026 19:40:45,52.1594716,21.2046632,0.10314000162573599,39.0,5.8458068520641095,-1.0,5.0
146,7734,4,"52,1594721","21,2046634",2026-05-11 19:40:45,11.05.2026 19:40:55,52.1594721,21.2046634,0.020608877311495206,39.0,5.872595941549382,-1.0,5.0
146,7734,4,"52,1594722","21,2046609",2026-05-11 19:40:52,11.05.2026 19:41:05,52.1594722,21.2046609,0.08789031994197526,39.0,5.7103943204191925,-1.0,5.0
