Record,Time,lat,lon,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id
635,2026-05-11 21:54:53.100000+00:00,52.1593448,21.202482,92.1,34.34,-0.02,-0.078,0.985,0,33.97804859387446,38.0,70.0254609373978,-1.0,11.0
640,2026-05-11 21:54:53.600000+00:00,52.1593347,21.2024124,92.1,35.0,-0.016,-0.081,0.969,0,35.12700522845428,38.0,74.88883759065237,-1.0,11.0
645,2026-05-11 21:54:54.100000+00:00,52.1593243,21.202341,92.2,35.52,-0.015,-0.063,0.958,0,36.04263219151247,38.0,79.8806297321651,-1.0,11.0
650,2026-05-11 21:54:54.600000+00:00,52.1593137,21.2022714,92.0,35.59,-0.057,-0.076,0.974,0,35.22132285056224,,84.7566175338497,-1.0,11.0
655,2026-05-11 21:54:55.100000+00:00,52.1593022,21.2021971,92.0,37.4,-0.045,-0.088,0.952,0,37.63558670136007,,89.96723782453861,-1.0,11.0
660,2026-05-11 21:54:55.600000+00:00,52.1592906,21.2021218,92.1,37.9,-0.059,-0.081,0.97,0,38.131426692554086,,95.24878361251109,-1.0,11.0
665,2026-05-11 21:54:56.100000+00:00,52.1592792,21.2020462,92.1,37.72,-0.065,-0.068,0.966,0,38.23582280307723,,100.54806393362036,-1.0,11.0
670,2026-05-11 21:54:56.600000+00:00,52.1592674,21.2019692,92.4,38.17,-0.051,-0.056,1.001,0,38.98027717627981,,105.95041972806847,-1.0,11.0
675,2026-05-11 21:54:57.100000+00:00,52.1592547,21.2018924,92.6,38.61,-0.031,-0.058,0.897,0,39.066303339734155,,111.3588635021394,-1.0,11.0
680,2026-05-11 21:54:57.600000+00:00,52.1592427,21.2018155,92.5,38.7,-0.06,-0.054,1.004,0,38.97181230295714,,116.76105008479858,-1.0,11.0
685,2026-05-11 21:54:58.100000+00:00,52.1592299,21.2017374,92.7,39.65,-0.055,-0.034,0.979,0,39.70374480614768,,122.26143426861687,-1.0,11.0
690,2026-05-11 21:54:58.600000+00:00,52.1592159,21.2016577,92.7,39.93,-0.032,-0.025,0.942,0,40.71739111896107,,127.89593615510415,-1.0,11.0
695,2026-05-11 21:54:59.100000+00:00,52.1592022,21.2015791,92.8,39.63,-0.048,-0.059,0.981,0,40.13198354625808,,133.45204522950993,-1.0,11.0
700,2026-05-11 21:54:59.600000+00:00,52.159189,21.2014986,92.6,40.85,-0.047,-0.066,0.97,0,40.92524535944722,,139.12544082670166,-1.0,11.0
705,2026-05-11 21:55:00.100000+00:00,52.1591742,21.2014161,92.7,40.94,-0.05,-0.05,0.964,0,42.216479452976166,,144.9693241037654,-1.0,11.0
710,2026-05-11 21:55:00.600000+00:00,52.1591602,21.2013326,92.6,42.43,-0.044,-0.06,0.965,0,42.51479308347208,,150.8631686361766,-1.0,11.0
715,2026-05-11 21:55:01.100000+00:00,52.1591466,21.201248,92.6,42.58,-0.044,-0.057,0.967,0,42.953897157831655,,156.82201467540787,-1.0,11.0
720,2026-05-11 21:55:01.600000+00:00,52.1591309,21.2011647,92.7,42.78,-0.047,-0.06,0.963,0,42.79982344446539,,162.74365416776652,-1.0,11.0
725,2026-05-11 21:55:02.100000+00:00,52.1591163,21.2010796,92.7,43.23,-0.043,-0.051,0.982,0,43.400262445001104,,168.76080563268636,-1.0,11.0
730,2026-05-11 21:55:02.600000+00:00,52.1591005,21.2009947,92.7,43.82,-0.037,-0.057,0.968,0,43.57481786371768,,174.7940559391078,-1.0,11.0
735,2026-05-11 21:55:03.100000+00:00,52.1590846,21.2009081,92.7,44.43,-0.051,-0.048,0.963,0,44.397377444013976,,180.94416829900953,-1.0,11.0
740,2026-05-11 21:55:03.600000+00:00,52.1590698,21.2008204,92.7,44.56,-0.066,-0.065,0.974,0,44.67362907758383,,187.1416738269735,-1.0,11.0
745,2026-05-11 21:55:04.100000+00:00,52.1590555,21.2007323,92.6,44.64,-0.065,-0.055,0.961,0,44.759035829515064,,193.3539830890281,-1.0,11.0
750,2026-05-11 21:55:04.600000+00:00,52.1590404,21.2006448,92.7,44.63,-0.065,-0.057,0.974,0,44.64339236516496,,199.54638830480124,-1.0,11.0
755,2026-05-11 21:55:05.100000+00:00,52.159025,21.2005569,92.8,44.89,-0.065,-0.056,0.967,0,44.89791762512653,,199.09292370170706,-1.0,11.0
760,2026-05-11 21:55:05.600000+00:00,52.1590091,21.2004677,92.9,44.65,-0.059,-0.051,0.969,0,45.622285690841515,,192.7596793261157,-1.0,11.0
765,2026-05-11 21:55:06.100000+00:00,52.1589933,21.2003789,92.9,44.97,-0.073,-0.041,0.961,0,45.41131066279051,,186.4560402918361,-1.0,11.0
770,2026-05-11 21:55:06.600000+00:00,52.1589779,21.2002906,92.8,44.72,-0.079,-0.052,0.974,0,45.08690054895868,,180.19892816782217,-1.0,11.0
775,2026-05-11 21:55:07.100000+00:00,52.158962,21.2002037,92.8,44.59,-0.086,-0.047,0.967,0,44.538667948522246,,174.0154440133979,-1.0,11.0
780,2026-05-11 21:55:07.600000+00:00,52.1589478,21.2001156,92.8,44.91,-0.088,-0.052,0.969,0,44.73872596239627,,167.81392151644644,-1.0,11.0
785,2026-05-11 21:55:08.100000+00:00,52.1589316,21.2000308,93.1,43.47,-0.073,-0.064,0.968,0,43.62211219751012,,161.75641018539235,-1.0,11.0
790,2026-05-11 21:55:08.600000+00:00,52.1589163,21.1999453,93.3,43.32,-0.08,-0.04,0.972,0,43.74328768036543,,155.68541776716853,-1.0,11.0
795,2026-05-11 21:55:09.100000+00:00,52.1589002,21.1998602,93.7,43.62,-0.079,-0.047,0.963,0,43.73918341574144,,149.61231602864632,-1.0,11.0
800,2026-05-11 21:55:09.600000+00:00,52.1588838,21.1997763,93.9,43.43,-0.091,-0.047,0.953,0,43.24865203140687,,143.60630151800683,-1.0,11.0
805,2026-05-11 21:55:10.100000+00:00,52.1588669,21.1996938,94.5,42.72,-0.088,-0.051,0.981,0,42.71911554210885,,137.6731065132957,-1.0,11.0
810,2026-05-11 21:55:10.600000+00:00,52.1588516,21.1996102,94.7,42.7,-0.084,-0.054,0.953,0,42.84829302719265,,131.72569690583825,-1.0,11.0
815,2026-05-11 21:55:11.100000+00:00,52.1588353,21.1995281,95.0,42.38,-0.091,-0.053,0.97,0,42.38248087710341,,125.83977685483929,-1.0,11.0
820,2026-05-11 21:55:11.600000+00:00,52.1588196,21.1994459,95.4,41.81,-0.091,-0.049,0.967,0,42.28395309810211,,119.96892591125615,-1.0,11.0
825,2026-05-11 21:55:12.100000+00:00,52.1588031,21.1993647,95.8,41.42,-0.087,-0.052,0.968,0,42.01224129650221,,114.13409664632535,-1.0,11.0
830,2026-05-11 21:55:12.600000+00:00,52.1587883,21.1992839,96.0,41.27,-0.089,-0.061,0.961,0,41.41608533973918,,108.38630198233174,-1.0,11.0
835,2026-05-11 21:55:13.100000+00:00,52.1587728,21.1992044,96.2,41.15,-0.087,-0.055,0.961,0,40.97094596935192,,102.69744749898074,-1.0,11.0
840,2026-05-11 21:55:13.600000+00:00,52.1587582,21.1991255,96.4,40.62,-0.091,-0.039,0.969,0,40.47628042119811,,97.08021254679278,-1.0,11.0
845,2026-05-11 21:55:14.100000+00:00,52.1587433,21.1990476,96.5,40.17,-0.073,-0.034,0.954,0,40.077151761592205,,91.51691670124748,-1.0,11.0
850,2026-05-11 21:55:14.600000+00:00,52.1587286,21.1989686,96.5,40.44,-0.084,-0.054,0.981,0,40.54649567241583,,85.89060411456467,-1.0,11.0
855,2026-05-11 21:55:15.100000+00:00,52.1587138,21.1988898,96.5,40.29,-0.074,-0.05,0.956,0,40.475881180668424,,80.27414120525779,-1.0,11.0
860,2026-05-11 21:55:15.600000+00:00,52.158699,21.198811,96.5,40.38,-0.082,-0.054,0.982,0,40.475893484616684,37.0,74.65845773158209,-1.0,11.0
865,2026-05-11 21:55:16.100000+00:00,52.1586834,21.198733,96.4,40.66,-0.068,-0.048,0.934,0,40.29426019875424,37.0,69.06470682077662,-1.0,11.0
870,2026-05-11 21:55:16.600000+00:00,52.158668,21.1986549,96.1,40.5,-0.086,-0.014,0.992,0,40.29168695686804,37.0,63.472650675625886,-1.0,11.0
875,2026-05-11 21:55:17.100000+00:00,52.1586521,21.1985783,95.8,40.01,-0.077,-0.036,0.974,0,39.71743624601801,37.0,57.95811325595768,-1.0,11.0
880,2026-05-11 21:55:17.600000+00:00,52.1586354,21.1985024,95.8,40.04,-0.082,-0.054,0.957,0,39.60354576004523,37.0,52.45783690726311,-1.0,11.0
885,2026-05-11 21:55:18.100000+00:00,52.1586207,21.1984247,95.8,39.93,-0.078,-0.059,0.968,0,39.93600573613727,37.0,46.92039405529939,-1.0,11.0
890,2026-05-11 21:55:18.600000+00:00,52.1586053,21.1983481,95.6,39.61,-0.08,-0.069,0.977,0,39.5909916249847,37.0,41.42752229781577,-1.0,11.0
895,2026-05-11 21:55:19.100000+00:00,52.1585896,21.1982707,96.0,39.95,-0.074,-0.055,0.956,0,40.039323821180794,37.0,35.873467624819064,-1.0,11.0
900,2026-05-11 21:55:19.600000+00:00,52.1585718,21.1981948,96.6,40.0,-0.081,-0.053,0.964,0,39.90951553750171,37.0,30.3306879037573,-1.0,11.0
905,2026-05-11 21:55:20.100000+00:00,52.1585563,21.1981176,96.3,39.48,-0.087,-0.062,0.964,0,39.896003888889545,37.0,24.801084606492786,-1.0,11.0
910,2026-05-11 21:55:20.600000+00:00,52.158541,21.1980413,96.1,39.37,-0.083,-0.044,0.974,0,39.426103849059984,37.0,19.343268820072694,-1.0,11.0
915,2026-05-11 21:55:21.100000+00:00,52.1585263,21.1979689,95.7,36.45,-0.073,-0.049,0.962,0,37.456426044562775,37.0,14.168649350944394,-1.0,11.0
920,2026-05-11 21:55:21.600000+00:00,52.1585109,21.1978938,95.4,37.57,-0.066,-0.044,0.955,0,38.89164898993545,37.0,8.827164843644178,-1.0,11.0
925,2026-05-11 21:55:22.100000+00:00,52.1584954,21.1978172,95.4,38.87,-0.068,-0.043,0.966,0,39.61608497989428,37.0,3.5872270776345654,-1.0,11.0
930,2026-05-11 21:55:22.600000+00:00,52.1584793,21.1977396,95.6,38.7,-0.066,-0.058,0.98,0,40.23413823609717,37.0,2.9384742282937744,-1.0,11.0
935,2026-05-11 21:55:23.100000+00:00,52.1584635,21.1976636,95.6,39.04,-0.063,-0.062,0.964,0,39.41278551667911,37.0,8.064118098448342,-1.0,11.0
940,2026-05-11 21:55:23.600000+00:00,52.158448,21.1975874,95.7,39.65,-0.062,-0.06,0.961,0,39.42959655155283,37.0,13.473520679408916,-1.0,11.0
945,2026-05-11 21:55:24.100000+00:00,52.1584315,21.1975115,95.7,39.53,-0.059,-0.055,0.971,0,39.54993756740957,37.0,18.92771315450271,-1.0,11.0
950,2026-05-11 21:55:24.600000+00:00,52.1584157,21.1974358,95.6,39.51,-0.07,-0.051,0.969,0,39.27330080400859,37.0,24.36605796964643,-1.0,11.0
955,2026-05-11 21:55:25.100000+00:00,52.1584004,21.1973615,95.6,38.91,-0.068,-0.04,0.968,0,38.49372942525129,37.0,29.703431372722367,-1.0,11.0
960,2026-05-11 21:55:25.600000+00:00,52.1583838,21.1972889,95.5,38.16,-0.056,-0.044,0.971,0,38.053986589027474,37.0,34.97234965150463,-1.0,11.0
965,2026-05-11 21:55:26.100000+00:00,52.1583681,21.1972139,95.3,39.67,-0.056,-0.047,0.956,0,38.92208093118025,37.0,40.37354115990198,-1.0,11.0
970,2026-05-11 21:55:26.600000+00:00,52.1583528,21.1971362,95.4,40.26,-0.067,-0.062,0.978,0,40.080412333166045,37.0,45.93925033254462,-1.0,11.0
975,2026-05-11 21:55:27.100000+00:00,52.1583363,21.1970592,95.5,40.47,-0.049,-0.041,0.949,0,40.0596626763955,37.0,51.498427745929256,-1.0,11.0
980,2026-05-11 21:55:27.600000+00:00,52.1583206,21.1969797,95.4,40.72,-0.067,-0.048,0.987,0,41.02010499355586,37.0,57.19515742373277,-1.0,11.0
985,2026-05-11 21:55:28.100000+00:00,52.1583055,21.1968998,95.3,41.28,-0.05,-0.041,0.943,0,41.063196298467325,37.0,62.89837912318614,-1.0,11.0
990,2026-05-11 21:55:28.600000+00:00,52.1582893,21.1968216,95.6,39.87,-0.068,-0.029,0.979,0,40.53910650445453,37.0,68.52694379811997,-1.0,11.0
995,2026-05-11 21:55:29.100000+00:00,52.158272,21.1967444,95.9,40.37,-0.053,-0.045,0.961,0,40.36771064332679,37.0,74.12728989606931,-1.0,11.0
1000,2026-05-11 21:55:29.600000+00:00,52.1582556,21.196666,95.9,41.29,-0.063,-0.045,0.98,0,40.68360779133803,37.0,79.7762911804768,-1.0,11.0
1005,2026-05-11 21:55:30.100000+00:00,52.1582388,21.1965873,95.9,41.42,-0.065,-0.021,0.97,0,40.92723374815035,,85.45848144972538,-1.0,11.0
1010,2026-05-11 21:55:30.600000+00:00,52.1582209,21.196509,96.2,41.57,-0.062,-0.012,0.969,0,41.04090340814243,,91.15234882093583,-1.0,11.0
1015,2026-05-11 21:55:31.100000+00:00,52.1582021,21.1964309,96.6,41.18,-0.051,-0.043,0.964,0,41.20658013393005,,96.86493901732048,-1.0,11.0
1020,2026-05-11 21:55:31.600000+00:00,52.1581842,21.1963525,96.5,41.61,-0.057,-0.054,0.964,0,41.086960785068236,,102.5668749081241,-1.0,11.0
1025,2026-05-11 21:55:32.100000+00:00,52.1581659,21.1962729,96.6,41.62,-0.057,-0.064,0.983,0,41.751155251231715,,108.36098251012392,-1.0,11.0
1030,2026-05-11 21:55:32.600000+00:00,52.1581482,21.1961909,96.9,43.2,-0.057,-0.063,0.961,0,42.69515356331747,,114.28987185374844,-1.0,11.0
1035,2026-05-11 21:55:33.100000+00:00,52.1581302,21.1961112,97.1,41.77,-0.053,-0.066,0.959,0,41.71359722761231,,120.08056157172949,-1.0,11.0
1040,2026-05-11 21:55:33.600000+00:00,52.1581134,21.1960287,97.3,43.24,-0.051,-0.048,0.965,0,42.69447706710032,,126.01034311480643,-1.0,11.0
1045,2026-05-11 21:55:34.100000+00:00,52.1580956,21.1959456,97.2,43.89,-0.052,-0.041,0.968,0,43.23154277646621,,132.01416763792184,-1.0,11.0
1050,2026-05-11 21:55:34.600000+00:00,52.158078,21.1958626,96.9,43.61,-0.051,-0.025,0.953,0,43.13261691447857,,138.00451251976222,-1.0,11.0
1055,2026-05-11 21:55:35.100000+00:00,52.1580607,21.1957786,96.9,43.71,-0.055,-0.063,0.972,0,43.52010489070759,,144.0489695649979,-1.0,11.0
1060,2026-05-11 21:55:35.600000+00:00,52.1580418,21.1956951,96.9,44.01,-0.049,-0.055,0.956,0,43.714094814960106,,150.11768682045056,-1.0,11.0
1065,2026-05-11 21:55:36.100000+00:00,52.1580229,21.1956107,96.7,44.41,-0.06,-0.057,0.976,0,44.12909271743871,,156.24478833571737,-1.0,11.0
1070,2026-05-11 21:55:36.600000+00:00,52.1580045,21.1955249,96.5,45.37,-0.06,-0.063,0.964,0,44.64197833962406,,162.44470553409585,-1.0,11.0
1075,2026-05-11 21:55:37.100000+00:00,52.1579869,21.1954378,96.3,44.5,-0.078,-0.053,0.979,0,45.04076773600122,,168.70019508106137,-1.0,11.0
1080,2026-05-11 21:55:37.600000+00:00,52.1579691,21.1953492,96.6,45.57,-0.053,-0.064,0.956,0,45.79070207764346,,175.05976639581564,-1.0,11.0
1085,2026-05-11 21:55:38.100000+00:00,52.1579528,21.1952626,96.2,44.0,-0.074,-0.062,0.975,0,44.491288527019485,,181.23686193627373,-1.0,11.0
1090,2026-05-11 21:55:38.600000+00:00,52.1579348,21.1951772,96.2,44.81,-0.064,-0.052,0.96,0,44.35154308679876,,187.39666408002486,-1.0,11.0
1095,2026-05-11 21:55:39.100000+00:00,52.1579154,21.1950927,96.4,45.12,-0.067,-0.049,0.962,0,44.31403969054656,,193.54801627296143,-1.0,11.0
1100,2026-05-11 21:55:39.600000+00:00,52.1578964,21.195007,96.7,45.64,-0.064,-0.045,0.972,0,44.75668520778919,,199.762859985761,-1.0,11.0
1105,2026-05-11 21:55:40.100000+00:00,52.1578778,21.1949193,96.7,46.21,-0.067,-0.044,0.954,0,45.576131339517126,,206.09274156168036,-1.0,11.0
1110,2026-05-11 21:55:40.600000+00:00,52.1578598,21.1948315,96.7,46.02,-0.072,-0.042,0.988,0,45.46804813433567,,212.40770236365003,-1.0,11.0
1115,2026-05-11 21:55:41.100000+00:00,52.1578403,21.1947443,97.2,45.6,-0.064,-0.048,0.963,0,45.585844482587596,,209.4043636864274,-1.0,11.0
1120,2026-05-11 21:55:41.600000+00:00,52.1578229,21.1946557,97.3,45.9,-0.068,-0.051,0.955,0,45.69218810419792,,203.0582645263361,-1.0,11.0
1125,2026-05-11 21:55:42.100000+00:00,52.1578074,21.1945671,97.0,45.22,-0.074,-0.053,0.976,0,45.25163725005401,,196.77741033637125,-1.0,11.0
1130,2026-05-11 21:55:42.600000+00:00,52.1577877,21.1944798,97.3,46.14,-0.057,-0.04,0.974,0,45.6870697883647,,190.43671840410187,-1.0,11.0
1135,2026-05-11 21:55:43.100000+00:00,52.1577693,21.1943917,97.3,45.94,-0.068,-0.04,0.959,0,45.71010421605214,,184.08882470539066,-1.0,11.0
1140,2026-05-11 21:55:43.600000+00:00,52.1577499,21.1943059,97.4,45.44,-0.069,-0.042,0.968,0,44.91274894964049,,177.8562180717322,-1.0,11.0
1145,2026-05-11 21:55:44.100000+00:00,52.1577313,21.1942171,97.6,46.09,-0.066,-0.051,0.975,0,46.087229495283616,,171.4562592053008,-1.0,11.0
1150,2026-05-11 21:55:44.600000+00:00,52.1577134,21.1941269,97.6,46.13,-0.068,-0.04,0.964,0,46.56299406612733,,164.9891935904631,-1.0,11.0
1155,2026-05-11 21:55:45.100000+00:00,52.1576943,21.194038,97.7,46.0,-0.069,-0.044,0.969,0,46.2645103148282,,158.56588578511582,-1.0,11.0
1160,2026-05-11 21:55:45.600000+00:00,52.157673,21.1939524,98.4,45.38,-0.065,-0.04,0.97,0,45.37022418045849,,152.2833417263264,-1.0,11.0
1165,2026-05-11 21:55:46.100000+00:00,52.1576533,21.1938645,98.6,46.48,-0.067,-0.036,0.965,0,45.96388467056404,,145.90589812954948,-1.0,11.0
1170,2026-05-11 21:55:46.600000+00:00,52.157635,21.1937735,98.1,46.81,-0.067,-0.037,0.978,0,47.03584603789275,,139.3736638504071,-1.0,11.0
1175,2026-05-11 21:55:47.100000+00:00,52.1576161,21.1936836,98.5,46.88,-0.068,-0.035,0.951,0,46.67627052610781,,132.89320331580834,-1.0,11.0
1180,2026-05-11 21:55:47.600000+00:00,52.157597,21.1935946,98.7,46.74,-0.076,-0.042,0.957,0,46.31095914430646,,126.46502457696673,-1.0,11.0
1185,2026-05-11 21:55:48.100000+00:00,52.1575773,21.1935061,98.5,46.96,-0.075,-0.035,0.989,0,46.24087028703583,,120.05023344683453,-1.0,11.0
1190,2026-05-11 21:55:48.600000+00:00,52.1575566,21.1934172,98.4,46.41,-0.059,-0.044,0.946,0,46.70367600524565,,113.57785125503578,-1.0,11.0
1195,2026-05-11 21:55:49.100000+00:00,52.1575353,21.1933311,99.0,45.77,-0.077,-0.042,0.967,0,45.598013342814916,,107.27115106337187,-1.0,11.0
1200,2026-05-11 21:55:49.600000+00:00,52.1575147,21.1932439,99.3,45.86,-0.076,-0.052,0.97,0,45.89519599444215,,100.91752112769025,-1.0,11.0
1205,2026-05-11 21:55:50.100000+00:00,52.1574945,21.1931565,98.6,45.02,-0.077,-0.042,0.972,0,45.873023944986194,,94.56581211762715,-1.0,11.0
1210,2026-05-11 21:55:50.600000+00:00,52.1574738,21.1930684,98.1,46.58,-0.073,-0.055,0.971,0,46.336599541618654,,88.15593336123558,-1.0,11.0
1215,2026-05-11 21:55:51.100000+00:00,52.1574562,21.1929765,97.3,46.34,-0.073,-0.054,0.95,0,47.28626059278813,,81.59149168704278,-1.0,11.0
1220,2026-05-11 21:55:51.600000+00:00,52.1574369,21.1928893,97.3,45.38,-0.108,-0.051,0.989,0,45.531621749539674,36.0,75.28721523099385,-1.0,11.0
1225,2026-05-11 21:55:52.100000+00:00,52.1574196,21.1928015,97.4,45.58,-0.082,-0.044,0.958,0,45.29395043379584,36.0,69.0037878953579,-1.0,11.0
1230,2026-05-11 21:55:52.600000+00:00,52.1574022,21.192712,96.8,46.18,-0.081,-0.044,0.961,0,46.11378097831131,36.0,62.6068199554028,-1.0,11.0
1235,2026-05-11 21:55:53.100000+00:00,52.1573844,21.1926238,96.6,46.05,-0.084,-0.055,0.937,0,45.60457635782363,36.0,56.286603596237796,-1.0,11.0
1240,2026-05-11 21:55:53.600000+00:00,52.1573674,21.1925338,96.3,46.48,-0.095,-0.047,0.992,0,46.25273825159519,36.0,49.87181480131566,-1.0,11.0
1245,2026-05-11 21:55:54.100000+00:00,52.1573514,21.1924457,96.2,45.54,-0.092,-0.043,0.965,0,45.12793747924598,36.0,43.61162920145292,-1.0,11.0
1250,2026-05-11 21:55:54.600000+00:00,52.1573334,21.1923615,96.2,43.81,-0.092,-0.036,0.967,0,43.795078025019734,36.0,37.564347696546896,-1.0,11.0
1255,2026-05-11 21:55:55.100000+00:00,52.1573164,21.1922747,96.4,44.72,-0.088,-0.039,0.957,0,44.753030493763006,36.0,31.378777295946957,-1.0,11.0
1260,2026-05-11 21:55:55.600000+00:00,52.1572987,21.1921875,96.3,44.75,-0.098,-0.045,0.978,0,45.11313393644001,36.0,25.167733241674256,-1.0,11.0
1265,2026-05-11 21:55:56.100000+00:00,52.1572811,21.1921024,96.4,44.15,-0.088,-0.05,0.966,0,44.10945515346262,36.0,19.13617131815797,-1.0,11.0
1270,2026-05-11 21:55:56.600000+00:00,52.157263,21.1920176,96.6,44.32,-0.085,-0.045,0.956,0,44.09977790179464,36.0,13.211153908324086,-1.0,11.0
1275,2026-05-11 21:55:57.100000+00:00,52.1572449,21.1919338,96.6,43.15,-0.133,-0.04,0.974,0,43.63619891320683,36.0,7.676184775407046,-1.0,11.0
1280,2026-05-11 21:55:57.600000+00:00,52.1572273,21.191853,96.8,41.85,-0.139,-0.035,0.973,0,42.11354796862358,36.0,4.139415240955048,-1.0,11.0
1285,2026-05-11 21:55:58.100000+00:00,52.1572098,21.1917759,96.9,39.91,-0.086,-0.036,0.948,0,40.377708920095095,36.0,6.47497540984578,-1.0,11.0
1290,2026-05-11 21:55:58.600000+00:00,52.1571912,21.1916979,97.1,40.69,-0.109,-0.058,0.957,0,41.103391791710266,36.0,11.511929880268934,-1.0,11.0
1295,2026-05-11 21:55:59.100000+00:00,52.1571745,21.1916214,97.2,39.18,-0.154,-0.054,0.97,0,39.88222169950858,36.0,16.775097232440594,-1.0,11.0
1300,2026-05-11 21:55:59.600000+00:00,52.1571595,21.1915464,97.0,38.37,-0.148,-0.046,0.974,0,38.74568026787682,36.0,21.988679210327497,-1.0,11.0
1305,2026-05-11 21:56:00.100000+00:00,52.1571433,21.1914757,96.9,36.99,-0.096,-0.053,0.97,0,37.06862733478085,36.0,27.072819893243093,-1.0,11.0
1310,2026-05-11 21:56:00.600000+00:00,52.1571283,21.1914032,97.3,37.67,-0.082,-0.043,0.945,0,37.580180227019795,36.0,32.22567915399764,-1.0,11.0
1315,2026-05-11 21:56:01.100000+00:00,52.1571145,21.1913312,97.4,37.11,-0.096,-0.028,0.972,0,37.049816512548816,36.0,37.30827066650912,-1.0,11.0
1320,2026-05-11 21:56:01.600000+00:00,52.1571008,21.1912596,97.2,36.49,-0.082,-0.015,0.978,0,36.83842824921919,36.0,42.37667621151245,-1.0,11.0
1325,2026-05-11 21:56:02.100000+00:00,52.1570858,21.1911894,97.3,36.22,-0.072,-0.038,0.971,0,36.51154144745319,36.0,47.426949580408596,-1.0,11.0
1330,2026-05-11 21:56:02.600000+00:00,52.1570724,21.191116,97.1,36.96,-0.07,-0.034,0.969,0,37.6141710138086,36.0,52.6104965435959,-1.0,11.0
1335,2026-05-11 21:56:03.100000+00:00,52.157058,21.1910448,97.2,35.96,-0.062,-0.038,0.959,0,36.82254612321735,36.0,57.70617737551729,-1.0,11.0
1340,2026-05-11 21:56:03.600000+00:00,52.1570439,21.1909729,96.8,37.24,-0.074,-0.041,0.966,0,37.075412269235,36.0,62.83622380908653,-1.0,11.0
1345,2026-05-11 21:56:04.100000+00:00,52.1570294,21.1909019,96.5,37.27,-0.067,-0.046,0.974,0,36.75449331111747,36.0,67.92909784277138,-1.0,11.0
1350,2026-05-11 21:56:04.600000+00:00,52.157015,21.1908312,96.6,36.75,-0.06,-0.04,0.974,0,36.589421011584946,36.0,73.0005005782901,-1.0,11.0
1355,2026-05-11 21:56:05.100000+00:00,52.1570001,21.1907609,96.5,36.46,-0.05,-0.061,0.974,0,36.53177091338334,36.0,78.06847346348997,-1.0,11.0
1360,2026-05-11 21:56:05.600000+00:00,52.1569814,21.1906945,96.5,35.39,-0.049,-0.057,0.972,0,35.88583368010897,,83.04649163316715,-1.0,11.0
1365,2026-05-11 21:56:06.100000+00:00,52.1569646,21.190626,97.2,37.03,-0.052,-0.064,0.959,0,36.2340173638093,,88.0789847560563,-1.0,11.0
1370,2026-05-11 21:56:06.600000+00:00,52.15695,21.1905524,97.0,37.54,-0.046,-0.068,0.954,0,37.99292219685595,,93.34378069860013,-1.0,11.0
1375,2026-05-11 21:56:07.100000+00:00,52.1569368,21.19048,97.2,36.61,-0.062,-0.072,0.974,0,37.09784069269105,,98.47676508913342,-1.0,11.0
