stop_sequence,arrival_time,travel_time_s,anomaly
38,2026-05-11 23:54:34,,False
37,2026-05-11 23:55:36,62.0,False
36,2026-05-11 23:55:45,9.0,False
35,2026-05-11 23:56:15,30.0,False
34,2026-05-11 23:56:45,30.0,False
33,2026-05-11 23:58:06,81.0,False
