line,vehicle_nr,brigade,lat_raw,lon_raw,vehicle_time,server_time,lat,lon,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id,reconstructed_lat,reconstructed_lon,reconstructed_stop
146,7734,4,"52,2434465","21,0383752",2026-05-11 20:51:35,11.05.2026 20:51:38,52.2434465,21.0383752,14.942690591209484,4.0,91.96526738481512,1.0,6.0,52.24265,21.038739,4.0
146,7734,4,"52,2427579","21,0387829",2026-05-11 20:51:46,11.05.2026 20:51:48,52.2427579,21.0387829,26.654810435218742,4.0,12.364648440598792,1.0,6.0,52.24265,21.038739,4.0
146,7734,4,"52,2418886","21,0391279",2026-05-11 20:51:55,11.05.2026 20:51:59,52.2418886,21.0391279,39.790005727707936,4.0,88.70799138083308,1.0,6.0,52.24265,21.038739,4.0
146,7734,4,"52,2411804","21,0400399",2026-05-11 20:52:05,11.05.2026 20:52:08,52.2411804,21.0400399,36.10296008318681,,185.87394019169005,1.0,6.0,52.24265,21.038739,4.0
146,7734,4,"52,2402924","21,0409762",2026-05-11 20:52:15,11.05.2026 20:52:18,52.2402924,21.0409762,42.31212632556564,5.0,74.35409918644477,1.0,6.0,52.239705,21.041498,5.0
146,7734,4,"52,2393219","21,0419132",2026-05-11 20:52:26,11.05.2026 20:52:28,52.2393219,21.0419132,41.02829382207498,5.0,51.126702205710096,1.0,6.0,52.239705,21.041498,5.0
146,7734,4,"52,2384292","21,0427699",2026-05-11 20:52:36,11.05.2026 20:52:38,52.2384292,21.0427699,41.44886997736849,,166.2096647112288,1.0,6.0,52.239705,21.041498,5.0
146,7734,4,"52,2378885","21,0432899",2026-05-11 20:52:43,11.05.2026 20:52:48,52.2378885,21.0432899,35.88432661899782,,235.9785756141284,1.0,6.0,52.239705,21.041498,5.0
146,7734,4,"52,2365744","21,0445696",2026-05-11 20:52:56,11.05.2026 20:52:59,52.2365744,21.0445696,47.11357254422904,,406.1093421767969,1.0,6.0,52.239705,21.041498,5.0
146,7734,4,"52,2357277","21,0454822",2026-05-11 20:53:06,11.05.2026 20:53:08,52.2357277,21.0454822,40.611436549173725,,404.9088554034253,1.0,6.0,52.239705,21.041498,5.0
146,7734,4,"52,2354422","21,0459166",2026-05-11 20:53:16,11.05.2026 20:53:18,52.2354422,21.0459166,15.621214152309545,,399.4283700894883,1.0,6.0,52.239705,21.041498,5.0
146,7734,4,"52,2354249","21,0459421",2026-05-11 20:53:23,11.05.2026 20:53:28,52.2354249,21.0459421,1.3327768033388094,,399.2888502105019,1.0,6.0,52.239705,21.041498,5.0
146,7734,4,"52,2354381","21,0465311",2026-05-11 20:53:35,11.05.2026 20:53:38,52.2354381,21.0465311,12.04093688001987,,368.0627691913073,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2360669","21,0464584",2026-05-11 20:53:46,11.05.2026 20:53:48,52.2360669,21.0464584,22.9399914169292,,328.61524145534304,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2366706","21,0460299",2026-05-11 20:53:56,11.05.2026 20:53:59,52.2366706,21.0460299,26.350549825529917,,324.1637523117555,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2369384","21,0464085",2026-05-11 20:54:04,11.05.2026 20:54:08,52.2369384,21.0464085,17.72446563067574,,290.1888568591904,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2373199","21,0482747",2026-05-11 20:54:16,11.05.2026 20:54:18,52.2373199,21.0482747,40.19179464860019,,156.31959782321167,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2375894","21,0497164",2026-05-11 20:54:26,11.05.2026 20:54:28,52.2375894,21.0497164,36.95184103118091,6.0,53.78969236151496,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2376757","21,0503279",2026-05-11 20:54:36,11.05.2026 20:54:38,52.2376757,21.0503279,15.383225590618398,6.0,11.070323633464296,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2376749","21,0503312",2026-05-11 20:54:45,11.05.2026 20:54:48,52.2376749,21.0503312,0.0966713000599204,6.0,10.865226904122878,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2376817","21,0503577",2026-05-11 20:54:56,11.05.2026 20:54:58,52.2376817,21.0503577,0.6403137648142613,6.0,8.961221414034139,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2377742","21,0512032",2026-05-11 20:55:06,11.05.2026 20:55:08,52.2377742,21.0512032,21.05469222945761,6.0,49.53093334677549,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2374034","21,0522047",2026-05-11 20:55:15,11.05.2026 20:55:18,52.2374034,21.0522047,31.87672170803858,,121.2522119240552,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,2365625","21,0527207",2026-05-11 20:55:25,11.05.2026 20:55:28,52.2365625,21.0527207,35.959637412986865,,197.273821198694,1.0,6.0,52.237693,21.050488,6.0
146,7734,4,"52,235673","21,053296",2026-05-11 20:55:36,11.05.2026 20:55:38,52.235673,21.053296,34.816549009181294,,134.2114305502207,1.0,6.0,52.234531,21.053934,7.0
146,7734,4,"52,2350715","21,0536185",2026-05-11 20:55:46,11.05.2026 20:55:48,52.2350715,21.0536185,25.342942657028708,7.0,63.82574226147348,1.0,6.0,52.234531,21.053934,7.0
146,7734,4,"52,2350372","21,0536614",2026-05-11 20:55:53,11.05.2026 20:55:59,52.2350372,21.0536614,2.4707769800658563,7.0,59.26908252684592,1.0,6.0,52.234531,21.053934,7.0
146,7734,4,"52,2345187","21,0539165",2026-05-11 20:56:05,11.05.2026 20:56:08,52.2345187,21.0539165,18.064474530174635,7.0,1.814064883557102,1.0,6.0,52.234531,21.053934,7.0
146,7734,4,"52,2345262","21,0539132",2026-05-11 20:56:15,11.05.2026 20:56:18,52.2345262,21.0539132,0.310935591805258,7.0,1.5136848545564328,1.0,6.0,52.234531,21.053934,7.0
146,7734,4,"52,234409","21,0540412",2026-05-11 20:56:25,11.05.2026 20:56:28,52.234409,21.0540412,5.644258365556669,7.0,15.405322677529872,1.0,6.0,52.234531,21.053934,7.0
146,7734,4,"52,2338561","21,0544212",2026-05-11 20:56:34,11.05.2026 20:56:38,52.2338561,21.0544212,26.681581402203346,7.0,82.05249505063553,1.0,6.0,52.234531,21.053934,7.0
146,7734,4,"52,2331819","21,054772",2026-05-11 20:56:46,11.05.2026 20:56:48,52.2331819,21.054772,23.604612510872425,,160.5013338492066,1.0,6.0,52.234531,21.053934,7.0
146,7734,4,"52,2328004","21,0550401",2026-05-11 20:56:56,11.05.2026 20:56:59,52.2328004,21.0550401,16.625941506362366,,192.69119336633744,1.0,6.0,52.23118,21.056043,8.0
146,7734,4,"52,2320035","21,0555302",2026-05-11 20:57:05,11.05.2026 20:57:08,52.2320035,21.0555302,37.87553594284449,8.0,98.0027655084885,1.0,6.0,52.23118,21.056043,8.0
146,7734,4,"52,2317474","21,0556867",2026-05-11 20:57:14,11.05.2026 20:57:18,52.2317474,21.0556867,12.162480680071102,8.0,67.59741974455657,1.0,6.0,52.23118,21.056043,8.0
146,7734,4,"52,2317376","21,0556876",2026-05-11 20:57:25,11.05.2026 20:57:28,52.2317376,21.0556876,0.3571961570743818,8.0,66.55917578063988,1.0,6.0,52.23118,21.056043,8.0
146,7734,4,"52,2317264","21,0556965",2026-05-11 20:57:35,11.05.2026 20:57:38,52.2317264,21.0556965,0.4986177973966553,8.0,65.1787367621843,1.0,6.0,52.23118,21.056043,8.0
146,7734,4,"52,2312745","21,0559702",2026-05-11 20:57:45,11.05.2026 20:57:48,52.2312745,21.0559702,19.29415662258803,8.0,11.618866548122083,1.0,6.0,52.23118,21.056043,8.0
146,7734,4,"52,2311699","21,0560134",2026-05-11 20:57:54,11.05.2026 20:57:59,52.2311699,21.0560134,4.798931389568912,8.0,2.30761556997569,1.0,6.0,52.23118,21.056043,8.0
146,7734,4,"52,2310727","21,0560472",2026-05-11 20:58:06,11.05.2026 20:58:08,52.2310727,21.0560472,3.3151685645083937,8.0,11.93464387561404,1.0,6.0,52.23118,21.056043,8.0
146,7734,4,"52,2304344","21,0564896",2026-05-11 20:58:16,11.05.2026 20:58:18,52.2304344,21.0564896,27.75819122125259,8.0,88.31009004484031,1.0,6.0,52.23118,21.056043,8.0
146,7734,4,"52,2297715","21,0570257",2026-05-11 20:58:26,11.05.2026 20:58:29,52.2297715,21.0570257,29.612985954290487,,132.61118540029582,1.0,6.0,52.228671,21.057776,9.0
146,7734,4,"52,2290126","21,0575497",2026-05-11 20:58:36,11.05.2026 20:58:38,52.2290126,21.0575497,32.98395607537387,9.0,40.992115542827655,1.0,6.0,52.228671,21.057776,9.0
146,7734,4,"52,2286614","21,0578079",2026-05-11 20:58:45,11.05.2026 20:58:51,52.2286614,21.0578079,17.13140106128303,9.0,2.420724714292967,1.0,6.0,52.228671,21.057776,9.0
146,7734,4,"52,2283596","21,0580735",2026-05-11 20:58:55,11.05.2026 20:58:59,52.2283596,21.0580735,13.724525522384043,9.0,40.11889551536729,1.0,6.0,52.228671,21.057776,9.0
146,7734,4,"52,2278269","21,0584667",2026-05-11 20:59:03,11.05.2026 20:59:09,52.2278269,21.0584667,29.25279101468553,9.0,104.98882570746422,1.0,6.0,52.228671,21.057776,9.0
146,7734,4,"52,2272787","21,0588592",2026-05-11 20:59:16,11.05.2026 20:59:18,52.2272787,21.0588592,18.43239497702196,10.0,86.71925798863766,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,2266529","21,0592145",2026-05-11 20:59:26,11.05.2026 20:59:29,52.2266529,21.0592145,26.522522431225703,10.0,13.045613423258832,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,2265032","21,0593221",2026-05-11 20:59:36,11.05.2026 20:59:38,52.2265032,21.0593221,6.547611649310714,10.0,5.296211290336832,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,2264989","21,0593259",2026-05-11 20:59:44,11.05.2026 20:59:49,52.2264989,21.0593259,0.2446634106975015,10.0,5.83620659515757,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,2260644","21,0595816",2026-05-11 20:59:56,11.05.2026 20:59:59,52.2260644,21.0595816,15.407228614625366,10.0,57.01537848811189,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,2252487","21,0597284",2026-05-11 21:00:06,11.05.2026 21:00:09,52.2252487,21.0597284,32.85042485641942,,147.05838718520815,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,22438","21,0598264",2026-05-11 21:00:16,11.05.2026 21:00:19,52.22438,21.0598264,34.857144593642694,,243.29851312761008,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,2237166","21,0598264",2026-05-11 21:00:24,11.05.2026 21:00:30,52.2237166,21.0598264,33.195021451124674,,316.3909892132488,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,2235659","21,0598362",2026-05-11 21:00:35,11.05.2026 21:00:39,52.2235659,21.0598362,5.488483474245124,,327.75859730687887,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,2235685","21,0598325",2026-05-11 21:00:45,11.05.2026 21:00:49,52.2235685,21.0598325,0.138073720036065,,328.1250516142656,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,2235699","21,059831",2026-05-11 21:00:55,11.05.2026 21:00:59,52.2235699,21.059831,0.0670350348899206,,328.2938817261903,1.0,6.0,52.226542,21.059277,10.0
146,7734,4,"52,2235699","21,0598325",2026-05-11 21:01:05,11.05.2026 21:01:09,52.2235699,21.0598325,0.0367826429186145,,328.2070285058462,1.0,6.0,52.222015,21.063928,11.0
146,7734,4,"52,2235665","21,0598302",2026-05-11 21:01:16,11.05.2026 21:01:19,52.2235665,21.0598302,0.1339325145451937,,328.141293711131,1.0,6.0,52.222015,21.063928,11.0
146,7734,4,"52,2233264","21,0598352",2026-05-11 21:01:26,11.05.2026 21:01:30,52.2233264,21.0598352,9.612026700507828,,314.6237435315346,1.0,6.0,52.222015,21.063928,11.0
146,7734,4,"52,2228687","21,0607107",2026-05-11 21:01:36,11.05.2026 21:01:39,52.2228687,21.0607107,28.224245401729757,,238.8308059841204,1.0,6.0,52.222015,21.063928,11.0
146,7734,4,"52,2224502","21,062246",2026-05-11 21:01:46,11.05.2026 21:01:49,52.2224502,21.062246,41.208011611834586,,124.37492189969544,1.0,6.0,52.222015,21.063928,11.0
146,7734,4,"52,2220385","21,0641184",2026-05-11 21:01:56,11.05.2026 21:01:59,52.2220385,21.0641184,48.783970930716265,11.0,13.230355183210891,1.0,6.0,52.222015,21.063928,11.0
146,7734,4,"52,221756","21,0660502",2026-05-11 21:02:06,11.05.2026 21:02:09,52.221756,21.0660502,48.70396956983359,,147.40207315822656,1.0,6.0,52.222015,21.063928,11.0
146,7734,4,"52,2215904","21,0680415",2026-05-11 21:02:15,11.05.2026 21:02:19,52.2215904,21.0680415,54.75573384562385,,284.15610913533527,1.0,6.0,52.221421,21.072244,12.0
146,7734,4,"52,2215202","21,0697837",2026-05-11 21:02:25,11.05.2026 21:02:29,52.2215202,21.0697837,42.816068684095626,,167.95633758278598,1.0,6.0,52.221421,21.072244,12.0
146,7734,4,"52,2215096","21,0707079",2026-05-11 21:02:35,11.05.2026 21:02:39,52.2215096,21.0707079,22.66803292470144,12.0,105.10071821356634,1.0,6.0,52.221421,21.072244,12.0
146,7734,4,"52,2214931","21,072087",2026-05-11 21:02:45,11.05.2026 21:02:49,52.2214931,21.072087,33.825986407180565,12.0,13.366070236707598,1.0,6.0,52.221421,21.072244,12.0
146,7734,4,"52,2214764","21,073549",2026-05-11 21:02:53,11.05.2026 21:02:59,52.2214764,21.073549,44.82341413053168,12.0,89.10881922867978,1.0,6.0,52.221421,21.072244,12.0
146,7734,4,"52,2214499","21,0758876",2026-05-11 21:03:05,11.05.2026 21:03:09,52.2214499,21.0758876,47.79926936572942,,248.22020943043037,1.0,6.0,52.221421,21.072244,12.0
146,7734,4,"52,2214277","21,0777882",2026-05-11 21:03:15,11.05.2026 21:03:19,52.2214277,21.0777882,46.61676871022821,,355.26464658411453,1.0,6.0,52.221421,21.072244,12.0
146,7734,4,"52,2213641","21,0794845",2026-05-11 21:03:25,11.05.2026 21:03:29,52.2213641,21.0794845,41.676136693739046,,240.09587413344897,1.0,6.0,52.220967,21.082949,13.0
146,7734,4,"52,2212482","21,0810862",2026-05-11 21:03:33,11.05.2026 21:03:39,52.2212482,21.0810862,49.4394540280864,,130.6891609593928,1.0,6.0,52.220967,21.082949,13.0
146,7734,4,"52,2210189","21,0831574",2026-05-11 21:03:46,11.05.2026 21:03:49,52.2210189,21.0831574,39.70383120475458,13.0,15.32438280742657,1.0,6.0,52.220967,21.082949,13.0
146,7734,4,"52,2207607","21,0848884",2026-05-11 21:03:56,11.05.2026 21:03:59,52.2207607,21.0848884,43.68991075688544,,134.08901108026762,1.0,6.0,52.220967,21.082949,13.0
146,7734,4,"52,220482","21,0864907",2026-05-11 21:04:05,11.05.2026 21:04:09,52.220482,21.0864907,45.38546017246941,,131.01303194031735,1.0,6.0,52.22005,21.08828,14.0
146,7734,4,"52,2202147","21,0876915",2026-05-11 21:04:14,11.05.2026 21:04:19,52.2202147,21.0876915,34.81287413500174,14.0,44.07440532371143,1.0,6.0,52.22005,21.08828,14.0
146,7734,4,"52,2200874","21,0882012",2026-05-11 21:04:25,11.05.2026 21:04:29,52.2200874,21.0882012,12.271387307523757,14.0,6.790415800556261,1.0,6.0,52.22005,21.08828,14.0
146,7734,4,"52,220071","21,0882529",2026-05-11 21:04:35,11.05.2026 21:04:39,52.220071,21.0882529,1.427757635638255,14.0,2.976694203971194,1.0,6.0,52.22005,21.08828,14.0
146,7734,4,"52,2200535","21,0883962",2026-05-11 21:04:45,11.05.2026 21:04:49,52.2200535,21.0883962,3.583387345077877,14.0,7.925268368466515,1.0,6.0,52.22005,21.08828,14.0
146,7734,4,"52,2200671","21,0883969",2026-05-11 21:04:55,11.05.2026 21:04:59,52.2200671,21.0883969,0.5446809461605447,14.0,8.187248585323985,1.0,6.0,52.22005,21.08828,14.0
146,7734,4,"52,2200512","21,0885339",2026-05-11 21:05:06,11.05.2026 21:05:09,52.2200512,21.0885339,3.1086398258977868,14.0,17.296539107017136,1.0,6.0,52.22005,21.08828,14.0
146,7734,4,"52,2198804","21,0895134",2026-05-11 21:05:16,11.05.2026 21:05:19,52.2198804,21.0895134,24.97510448402084,14.0,86.11152330304026,1.0,6.0,52.22005,21.08828,14.0
146,7734,4,"52,2194672","21,0913912",2026-05-11 21:05:26,11.05.2026 21:05:29,52.2194672,21.0913912,48.93140196909265,,221.6268779654316,1.0,6.0,52.22005,21.08828,14.0
146,7734,4,"52,2189696","21,0935151",2026-05-11 21:05:35,11.05.2026 21:05:39,52.2189696,21.0935151,61.96185162636172,,281.1669898761223,1.0,6.0,52.22005,21.08828,14.0
146,7734,4,"52,2185072","21,0949286",2026-05-11 21:05:45,11.05.2026 21:05:49,52.2185072,21.0949286,39.29758376147142,,173.04410358828116,1.0,6.0,52.217545,21.096925,15.0
146,7734,4,"52,2182869","21,0954817",2026-05-11 21:05:55,11.05.2026 21:05:59,52.2182869,21.0954817,16.17918422580585,,128.34791597880027,1.0,6.0,52.217545,21.096925,15.0
146,7734,4,"52,2181402","21,0958211",2026-05-11 21:06:04,11.05.2026 21:06:09,52.2181402,21.0958211,11.318574588877803,15.0,100.17835735712474,1.0,6.0,52.217545,21.096925,15.0
146,7734,4,"52,2177227","21,0966147",2026-05-11 21:06:16,11.05.2026 21:06:19,52.2177227,21.0966147,21.378159206312976,15.0,28.936104731891803,1.0,6.0,52.217545,21.096925,15.0
146,7734,4,"52,2175821","21,096895",2026-05-11 21:06:26,11.05.2026 21:06:29,52.2175821,21.096895,8.88448185008683,15.0,4.60383569866034,1.0,6.0,52.217545,21.096925,15.0
146,7734,4,"52,2173654","21,0974366",2026-05-11 21:06:35,11.05.2026 21:06:39,52.2173654,21.0974366,17.627162243132386,15.0,40.16905673772803,1.0,6.0,52.217545,21.096925,15.0
146,7734,4,"52,2168365","21,0983619",2026-05-11 21:06:44,11.05.2026 21:06:49,52.2168365,21.0983619,34.48451658117125,,125.6542212434125,1.0,6.0,52.217545,21.096925,15.0
146,7734,4,"52,2155661","21,1003147",2026-05-11 21:06:56,11.05.2026 21:06:59,52.2155661,21.1003147,58.21417857755459,,208.0029185950164,1.0,6.0,52.214046,21.102094,16.0
146,7734,4,"52,2146327","21,1014787",2026-05-11 21:07:06,11.05.2026 21:07:09,52.2146327,21.1014787,47.022476832393686,16.0,77.54567936676631,1.0,6.0,52.214046,21.102094,16.0
146,7734,4,"52,2141087","21,1020436",2026-05-11 21:07:15,11.05.2026 21:07:19,52.2141087,21.1020436,27.931829906180628,16.0,7.771649989890039,1.0,6.0,52.214046,21.102094,16.0
146,7734,4,"52,2141082","21,1020407",2026-05-11 21:07:23,11.05.2026 21:07:30,52.2141082,21.1020407,0.0923633548311476,16.0,7.811677997794701,1.0,6.0,52.214046,21.102094,16.0
146,7734,4,"52,2136696","21,1026342",2026-05-11 21:07:35,11.05.2026 21:07:39,52.2136696,21.1026342,19.005810791309614,16.0,55.7341509823784,1.0,6.0,52.214046,21.102094,16.0
146,7734,4,"52,2129449","21,1035134",2026-05-11 21:07:45,11.05.2026 21:07:49,52.2129449,21.1035134,36.14693207012293,,156.02167769376814,1.0,6.0,52.214046,21.102094,16.0
146,7734,4,"52,2123795","21,1042044",2026-05-11 21:07:55,11.05.2026 21:07:59,52.2123795,21.1042044,28.27567548971555,,166.7022089182829,1.0,6.0,52.211146,21.105595,17.0
146,7734,4,"52,2118354","21,1048632",2026-05-11 21:08:04,11.05.2026 21:08:09,52.2118354,21.1048632,30.13351583339955,17.0,91.44681561124976,1.0,6.0,52.211146,21.105595,17.0
146,7734,4,"52,2111854","21,1055906",2026-05-11 21:08:16,11.05.2026 21:08:19,52.2111854,21.1055906,26.29105608245836,17.0,4.391325477906543,1.0,6.0,52.211146,21.105595,17.0
146,7734,4,"52,2111254","21,1056845",2026-05-11 21:08:26,11.05.2026 21:08:30,52.2111254,21.1056845,3.327701092892444,17.0,6.514108835629946,1.0,6.0,52.211146,21.105595,17.0
146,7734,4,"52,2105714","21,1064059",2026-05-11 21:08:36,11.05.2026 21:08:39,52.2105714,21.1064059,28.371149442132115,17.0,84.46861342460652,1.0,6.0,52.211146,21.105595,17.0
146,7734,4,"52,2098354","21,1072979",2026-05-11 21:08:45,11.05.2026 21:08:49,52.2098354,21.1072979,40.775747390345366,,186.2808200348377,1.0,6.0,52.211146,21.105595,17.0
146,7734,4,"52,2087244","21,1086405",2026-05-11 21:08:56,11.05.2026 21:08:59,52.2087244,21.1086405,50.30904827736233,,237.89676888105075,1.0,6.0,52.206974,21.110648,18.0
146,7734,4,"52,2077855","21,1097814",2026-05-11 21:09:05,11.05.2026 21:09:09,52.2077855,21.1097814,52.06628616366862,18.0,107.83923632073986,1.0,6.0,52.206974,21.110648,18.0
146,7734,4,"52,2069107","21,1108382",2026-05-11 21:09:15,11.05.2026 21:09:19,52.2069107,21.1108382,43.57000271742994,18.0,14.748470560000271,1.0,6.0,52.206974,21.110648,18.0
146,7734,4,"52,2059832","21,1119084",2026-05-11 21:09:25,11.05.2026 21:09:31,52.2059832,21.1119084,45.47222805569452,,139.69372864747956,1.0,6.0,52.206974,21.110648,18.0
146,7734,4,"52,2049412","21,1130009",2026-05-11 21:09:36,11.05.2026 21:09:39,52.2049412,21.1130009,45.07234879755876,19.0,106.3099963362096,1.0,6.0,52.204095,21.113727,19.0
146,7734,4,"52,2040187","21,1138809",2026-05-11 21:09:46,11.05.2026 21:09:49,52.2040187,21.1138809,42.77528673056534,19.0,13.489706636051624,1.0,6.0,52.204095,21.113727,19.0
146,7734,4,"52,2034545","21,1144069",2026-05-11 21:09:53,11.05.2026 21:09:59,52.2034545,21.1144069,37.15938820437368,19.0,84.96504430319138,1.0,6.0,52.204095,21.113727,19.0
146,7734,4,"52,202521","21,1152694",2026-05-11 21:10:04,11.05.2026 21:10:09,52.202521,21.1152694,39.03926771771594,,204.15780683963908,1.0,6.0,52.204095,21.113727,19.0
146,7734,4,"52,201271","21,1164227",2026-05-11 21:10:15,11.05.2026 21:10:19,52.201271,21.1164227,52.25783173641207,,340.4553883177324,1.0,6.0,52.198556,21.118732,20.0
146,7734,4,"52,2002399","21,1173744",2026-05-11 21:10:25,11.05.2026 21:10:30,52.2002399,21.1173744,47.42179854153334,,208.85413201421963,1.0,6.0,52.198556,21.118732,20.0
146,7734,4,"52,1992716","21,1182617",2026-05-11 21:10:33,11.05.2026 21:10:39,52.1992716,21.1182617,55.57030009253299,20.0,85.78424413136237,1.0,6.0,52.198556,21.118732,20.0
